はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
わかっ	動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,i
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ところ	名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
でしょ	助動詞,*,*,*,特殊・デス,未然形,です,デショ,デショ,i
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なあなあ	名詞,一般,*,*,*,*,なあなあ,ナアナア,ナーナー,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
わかっ	動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
確認	名詞,サ変接続,*,*,*,*,確認,カクニン,カクニン,s
せ	動詞,自立,*,*,サ変・スル,未然形特殊,する,セ,セ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ほんなら	接続詞,*,*,*,*,*,ほんなら,ホンナラ,ホンナラ,s
、	記号,読点,*,*,*,*,、,、,、,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
々	記号,一般,*,*,*,*,々,々,々,s
プラン	名詞,一般,*,*,*,*,プラン,プラン,プラン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
四つ	名詞,一般,*,*,*,*,四つ,ヨッツ,ヨッツ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
マス	名詞,一般,*,*,*,*,マス,マス,マス,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
やつ	名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
入っ	動詞,自立,*,*,五段・ラ行,連用タ接続,入る,ハイッ,ハイッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
会社	名詞,一般,*,*,*,*,会社,カイシャ,カイシャ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
全く	副詞,助詞類接続,*,*,*,*,全く,マッタク,マッタク,s
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
コミュニケーション	名詞,一般,*,*,*,*,コミュニケーション,コミュニケーション,コミュニケーション,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
時点	名詞,一般,*,*,*,*,時点,ジテン,ジテン,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
まとめ	動詞,自立,*,*,一段,連用形,まとめる,マトメ,マトメ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
全く	副詞,助詞類接続,*,*,*,*,全く,マッタク,マッタク,i
一緒	名詞,サ変接続,*,*,*,*,一緒,イッショ,イッショ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
対	名詞,接続詞的,*,*,*,*,対,タイ,タイ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
使い分け	名詞,一般,*,*,*,*,使い分け,ツカイワケ,ツカイワケ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
変	名詞,形容動詞語幹,*,*,*,*,変,ヘン,ヘン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
みんな	名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
、	記号,読点,*,*,*,*,、,、,、,s
おのおの	副詞,一般,*,*,*,*,おのおの,オノオノ,オノオノ,s
トラブル	名詞,一般,*,*,*,*,トラブル,トラブル,トラブル,s
起こっ	動詞,自立,*,*,五段・ラ行,連用タ接続,起こる,オコッ,オコッ,s
とん	動詞,非自立,*,*,五段・ラ行撥音便,基本形・縮約形,て＋おる,トン,トン,s
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
「	記号,括弧開,*,*,*,*,「,「,「,s
ど	副詞,助詞類接続,*,*,*,*,どう,ド,ド,s
ゆ	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ゆ,ユ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
聞か	動詞,自立,*,*,五段・カ行イ音便,未然形,聞く,キカ,キカ,s
れる	動詞,接尾,*,*,一段,基本形,れる,レル,レル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
報告	名詞,サ変接続,*,*,*,*,報告,ホウコク,ホーコク,s
毎回	名詞,副詞可能,*,*,*,*,毎回,マイカイ,マイカイ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
相談	名詞,サ変接続,*,*,*,*,相談,ソウダン,ソーダン,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,i
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,i
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
朝礼	名詞,サ変接続,*,*,*,*,朝礼,チョウレイ,チョーレイ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
いら	動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
「	記号,括弧開,*,*,*,*,「,「,「,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,s
っす	助動詞,*,*,*,特殊・デス,基本形,っす,ッス,ッス,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
「	記号,括弧開,*,*,*,*,「,「,「,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
あか	動詞,自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんで	副詞,一般,*,*,*,*,なんで,ナンデ,ナンデ,s
家	名詞,一般,*,*,*,*,家,イエ,イエ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
せ	動詞,自立,*,*,サ変・スル,未然形特殊,する,セ,セ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
実は	接続詞,*,*,*,*,*,実は,ジツハ,ジツワ,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
、	記号,読点,*,*,*,*,、,、,、,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
、	記号,読点,*,*,*,*,、,、,、,s
こんなん	名詞,一般,副詞可能,*,*,*,こんなん,コンナン,コンナン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
失敗	名詞,サ変接続,*,*,*,*,失敗,シッパイ,シッパイ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
成功	名詞,サ変接続,*,*,*,*,成功,セイコウ,セイコー,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
相談	名詞,サ変接続,*,*,*,*,相談,ソウダン,ソーダン,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
のに	助詞,接続助詞,*,*,*,*,のに,ノニ,ノニ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんで	副詞,一般,*,*,*,*,なんで,ナンデ,ナンデ,s
お前	名詞,代名詞,一般,*,*,*,お前,オマエ,オマエ,s
家	名詞,接尾,助数詞,*,*,*,家,イエ,イエ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
嫁	名詞,一般,*,*,*,*,嫁,ヨメ,ヨメ,s
はん	名詞,接尾,人名,*,*,*,はん,ハン,ハン,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
相談	名詞,サ変接続,*,*,*,*,相談,ソウダン,ソーダン,s
せえ	動詞,自立,*,*,サ変・スル,未然形・長音化,する,セエ,セー,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
よう	副詞,一般,*,*,*,*,よう,ヨウ,ヨー,s
すん	動詞,自立,*,*,サ変・スル撥音便,基本形,する,スン,スン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
親子	名詞,一般,*,*,*,*,親子,オヤコ,オヤコ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
親子	名詞,一般,*,*,*,*,親子,オヤコ,オヤコ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,s
早紀	名詞,固有名詞,人名,名,*,*,早紀,サキ,サキ,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
、	記号,読点,*,*,*,*,、,、,、,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
、	記号,読点,*,*,*,*,、,、,、,s
こんなん	名詞,一般,副詞可能,*,*,*,こんなん,コンナン,コンナン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
今日	名詞,副詞可能,*,*,*,*,今日,キョウ,キョー,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
「	記号,括弧開,*,*,*,*,「,「,「,s
あい	名詞,固有名詞,人名,名,*,*,あい,アイ,アイ,s
ちゃん	名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
可愛い	形容詞,自立,*,*,形容詞・イ段,基本形,可愛い,カワイイ,カワイイ,s
子	名詞,一般,*,*,*,*,子,コ,コ,s
来る	動詞,自立,*,*,カ変・来ル,基本形,来る,クル,クル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
「	記号,括弧開,*,*,*,*,「,「,「,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
ほんで	接続詞,*,*,*,*,*,ほんで,ホンデ,ホンデ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,s
インタビュー	名詞,サ変接続,*,*,*,*,インタビュー,インタビュー,インタビュー,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
全然	副詞,助詞類接続,*,*,*,*,全然,ゼンゼン,ゼンゼン,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
会う	動詞,自立,*,*,五段・ワ行促音便,基本形,会う,アウ,アウ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
唐突	名詞,形容動詞語幹,*,*,*,*,唐突,トウトツ,トートツ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
びっくり	名詞,サ変接続,*,*,*,*,びっくり,ビックリ,ビックリ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
びっくり	名詞,サ変接続,*,*,*,*,びっくり,ビックリ,ビックリ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
おれ	動詞,自立,*,*,五段・ラ行,未然形・母音調和,おる,オレ,オレ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
かも	助詞,副助詞,*,*,*,*,かも,カモ,カモ,s
しれ	動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そんなん	名詞,一般,副詞可能,*,*,*,そんなん,ソンナン,ソンナン,i
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
困る	動詞,自立,*,*,五段・ラ行,基本形,困る,コマル,コマル,i
わあ	助詞,終助詞,*,*,*,*,わ,ワア,ワー,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
前もって	副詞,一般,*,*,*,*,前もって,マエモッテ,マエモッテ,s
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
スムーズ	名詞,形容動詞語幹,*,*,*,*,スムーズ,スムーズ,スムーズ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ゼミ	名詞,一般,*,*,*,*,ゼミ,ゼミ,ゼミ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
宿題	名詞,サ変接続,*,*,*,*,宿題,シュクダイ,シュクダイ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,s
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ちご	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,違う,チゴ,チゴ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
報告	名詞,サ変接続,*,*,*,*,報告,ホウコク,ホーコク,i
ミス	名詞,一般,*,*,*,*,ミス,ミス,ミス,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
