はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
くん	名詞,接尾,人名,*,*,*,くん,クン,クン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,i
地元	名詞,一般,*,*,*,*,地元,ジモト,ジモト,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
特産	名詞,一般,*,*,*,*,特産,トクサン,トクサン,i
品	名詞,接尾,助数詞,*,*,*,品,ヒン,ヒン,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
もの	名詞,非自立,一般,*,*,*,もの,モノ,モノ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
近く	名詞,副詞可能,*,*,*,*,近く,チカク,チカク,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
マイスター	名詞,固有名詞,一般,*,*,*,マイスター,マイスター,マイスター,s
工房	名詞,一般,*,*,*,*,工房,コウボウ,コーボー,s
、	記号,読点,*,*,*,*,、,、,、,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
あそこ	名詞,代名詞,一般,*,*,*,あそこ,アソコ,アソコ,s
巻きずし	名詞,一般,*,*,*,*,巻きずし,マキズシ,マキズシ,s
作っ	動詞,自立,*,*,五段・ラ行,連用タ接続,作る,ツクッ,ツクッ,s
とん	動詞,非自立,*,*,五段・ラ行撥音便,基本形・縮約形,て＋おる,トン,トン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
、	記号,読点,*,*,*,*,、,、,、,s
さっき	名詞,副詞可能,*,*,*,*,さっき,サッキ,サッキ,s
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
誰	名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
八千代	名詞,固有名詞,地域,一般,*,*,八千代,ヤチヨ,ヤチヨ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
やつ	名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
、	記号,読点,*,*,*,*,、,、,、,s
八千代	名詞,固有名詞,地域,一般,*,*,八千代,ヤチヨ,ヤチヨ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
作っ	動詞,自立,*,*,五段・ラ行,連用タ接続,作る,ツクッ,ツクッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
食材	名詞,一般,*,*,*,*,食材,ショクザイ,ショクザイ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
いっぱい	副詞,一般,*,*,*,*,いっぱい,イッパイ,イッパイ,s
使っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,使う,ツカッ,ツカッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
作っ	動詞,自立,*,*,五段・ラ行,連用タ接続,作る,ツクッ,ツクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
評判	名詞,一般,*,*,*,*,評判,ヒョウバン,ヒョーバン,s
良く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,良い,ヨク,ヨク,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
神戸	名詞,固有名詞,地域,一般,*,*,神戸,コウベ,コーベ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
遠く	名詞,副詞可能,*,*,*,*,遠く,トオク,トーク,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
買い	名詞,一般,*,*,*,*,買い,カイ,カイ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
裕一	名詞,固有名詞,人名,名,*,*,裕一,ヒロイチ,ヒロイチ,i
くん	名詞,接尾,人名,*,*,*,くん,クン,クン,i
食べ	動詞,自立,*,*,一段,連用形,食べる,タベ,タベ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
裕一	名詞,固有名詞,人名,名,*,*,裕一,ヒロイチ,ヒロイチ,i
くん	名詞,接尾,人名,*,*,*,くん,クン,クン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
好き	名詞,形容動詞語幹,*,*,*,*,好き,スキ,スキ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,i
寿司	名詞,一般,*,*,*,*,寿司,スシ,スシ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
、	記号,読点,*,*,*,*,、,、,、,i
あん	連体詞,*,*,*,*,*,あの,アン,アン,i
中	名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
どれ	名詞,代名詞,一般,*,*,*,どれ,ドレ,ドレ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
、	記号,読点,*,*,*,*,、,、,、,s
巻きずし	名詞,一般,*,*,*,*,巻きずし,マキズシ,マキズシ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
おお	感動詞,*,*,*,*,*,おお,オオ,オー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
宣伝	名詞,サ変接続,*,*,*,*,宣伝,センデン,センデン,i
部長	名詞,一般,*,*,*,*,部長,ブチョウ,ブチョー,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
えらい	形容詞,自立,*,*,形容詞・アウオ段,基本形,えらい,エライ,エライ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
受け答え	名詞,サ変接続,*,*,*,*,受け答え,ウケコタエ,ウケコタエ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
他	名詞,副詞可能,*,*,*,*,他,ホカ,ホカ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
有名	名詞,形容動詞語幹,*,*,*,*,有名,ユウメイ,ユーメイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
、	記号,読点,*,*,*,*,、,、,、,i
有名	名詞,形容動詞語幹,*,*,*,*,有名,ユウメイ,ユーメイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
、	記号,読点,*,*,*,*,、,、,、,i
地元	名詞,一般,*,*,*,*,地元,ジモト,ジモト,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
いえ	動詞,自立,*,*,五段・ワ行促音便,仮定形,いう,イエ,イエ,i
ば	助詞,接続助詞,*,*,*,*,ば,バ,バ,i
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
有名	名詞,形容動詞語幹,*,*,*,*,有名,ユウメイ,ユーメイ,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
、	記号,読点,*,*,*,*,、,、,、,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
食べ物	名詞,一般,*,*,*,*,食べ物,タベモノ,タベモノ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,i
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
あり	動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,i
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,s
、	記号,読点,*,*,*,*,、,、,、,s
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
敬老	名詞,一般,*,*,*,*,敬老,ケイロウ,ケイロー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
日	名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
発祥	名詞,サ変接続,*,*,*,*,発祥,ハッショウ,ハッショー,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
町	名詞,一般,*,*,*,*,町,マチ,マチ,s
、	記号,読点,*,*,*,*,、,、,、,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
村	名詞,一般,*,*,*,*,村,ムラ,ムラ,s
、	記号,読点,*,*,*,*,、,、,、,s
あ	感動詞,*,*,*,*,*,あ,ア,ア,s
、	記号,読点,*,*,*,*,、,、,、,s
町	名詞,一般,*,*,*,*,町,マチ,マチ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ああ	感動詞,*,*,*,*,*,ああ,アア,アー,i
、	記号,読点,*,*,*,*,、,、,、,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
知っ	動詞,自立,*,*,五段・ラ行,連用タ接続,知る,シッ,シッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
教え	動詞,自立,*,*,一段,連用形,教える,オシエ,オシエ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
習っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,習う,ナラッ,ナラッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
忘れ	動詞,自立,*,*,一段,連用形,忘れる,ワスレ,ワスレ,s
まし	助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
敬老	名詞,一般,*,*,*,*,敬老,ケイロウ,ケイロー,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
日	名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
関し	動詞,自立,*,*,五段・サ行,連用形,関す,カンシ,カンシ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
今まで	副詞,一般,*,*,*,*,今まで,イママデ,イママデ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,i
敬老の日	名詞,固有名詞,一般,*,*,*,敬老の日,ケイロウノヒ,ケイローノヒ,i
発祥	名詞,サ変接続,*,*,*,*,発祥,ハッショウ,ハッショー,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
地	名詞,一般,*,*,*,*,地,チ,チ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
、	記号,読点,*,*,*,*,、,、,、,i
こういう	連体詞,*,*,*,*,*,こういう,コウイウ,コーユウ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
せ	動詞,自立,*,*,サ変・スル,未然形,する,セ,セ,i
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,i
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,i
んかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ん,ンカッ,ンカッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
、	記号,読点,*,*,*,*,、,、,、,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,i
宿題	名詞,サ変接続,*,*,*,*,宿題,シュクダイ,シュクダイ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
んー	フィラー,*,*,*,*,*,んー,ンー,ンー,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
あったかい	形容詞,自立,*,*,形容詞・アウオ段,基本形,あったかい,アッタカイ,アッタカイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,s
、	記号,読点,*,*,*,*,、,、,、,s
ポスター	名詞,一般,*,*,*,*,ポスター,ポスター,ポスター,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
かい	助詞,終助詞,*,*,*,*,かい,カイ,カイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
忘れ	動詞,自立,*,*,一段,連用形,忘れる,ワスレ,ワスレ,s
まし	助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
オッケー	感動詞,*,*,*,*,*,オッケー,オッケー,オッケー,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,i
、	記号,読点,*,*,*,*,、,、,、,i
地元	名詞,一般,*,*,*,*,地元,ジモト,ジモト,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
、	記号,読点,*,*,*,*,、,、,、,i
もし	副詞,一般,*,*,*,*,もし,モシ,モシ,i
裕一	名詞,固有名詞,人名,名,*,*,裕一,ヒロイチ,ヒロイチ,i
くん	名詞,接尾,人名,*,*,*,くん,クン,クン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
自由	名詞,一般,*,*,*,*,自由,ジユウ,ジユー,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
、	記号,読点,*,*,*,*,、,、,、,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
色々	副詞,助詞類接続,*,*,*,*,色々,イロイロ,イロイロ,i
町	名詞,一般,*,*,*,*,町,マチ,マチ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
変えれる	動詞,自立,*,*,一段・可能,基本形,変えれる,カエレル,カエレル,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
したら	接続詞,*,*,*,*,*,したら,シタラ,シタラ,i
、	記号,読点,*,*,*,*,、,、,、,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
ほしい	形容詞,非自立,*,*,形容詞・イ段,基本形,ほしい,ホシイ,ホシイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
、	記号,読点,*,*,*,*,、,、,、,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
要望	名詞,サ変接続,*,*,*,*,要望,ヨウボウ,ヨーボー,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
いる	動詞,自立,*,*,一段,基本形,いる,イル,イル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
ほんま	副詞,一般,*,*,*,*,ほんま,ホンマ,ホンマ,s
、	記号,読点,*,*,*,*,、,、,、,s
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,s
らへん	名詞,接尾,一般,*,*,*,らへん,ラヘン,ラヘン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
田んぼ	名詞,一般,*,*,*,*,田んぼ,タンボ,タンボ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
ばっか	助詞,副助詞,*,*,*,*,ばっか,バッカ,バッカ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
一個	名詞,一般,*,*,*,*,一個,イッコ,イッコ,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
でっかい	形容詞,自立,*,*,形容詞・アウオ段,基本形,でっかい,デッカイ,デッカイ,s
ショッピング	名詞,サ変接続,*,*,*,*,ショッピング,ショッピング,ショッピング,s
モール	名詞,一般,*,*,*,*,モール,モール,モール,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
便利	名詞,形容動詞語幹,*,*,*,*,便利,ベンリ,ベンリ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
例えば	接続詞,*,*,*,*,*,例えば,タトエバ,タトエバ,i
、	記号,読点,*,*,*,*,、,、,、,i
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
、	記号,読点,*,*,*,*,、,、,、,s
