はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
また	副詞,助詞類接続,*,*,*,*,また,マタ,マタ,s
考え	動詞,自立,*,*,一段,連用形,考える,カンガエ,カンガエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いか	動詞,非自立,*,*,五段・カ行促音便,未然形,いく,イカ,イカ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
神戸	名詞,固有名詞,地域,一般,*,*,神戸,コウベ,コーベ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
、	記号,読点,*,*,*,*,、,、,、,i
芦屋	名詞,固有名詞,地域,一般,*,*,芦屋,アシヤ,アシヤ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,i
で	助詞,接続助詞,*,*,*,*,で,デ,デ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
芦屋	名詞,固有名詞,地域,一般,*,*,芦屋,アシヤ,アシヤ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
、	記号,読点,*,*,*,*,、,、,、,i
芦屋	名詞,固有名詞,地域,一般,*,*,芦屋,アシヤ,アシヤ,i
と	助詞,並立助詞,*,*,*,*,と,ト,ト,i
神戸	名詞,固有名詞,地域,一般,*,*,神戸,コウベ,コーベ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
違い	名詞,ナイ形容詞語幹,*,*,*,*,違い,チガイ,チガイ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
はー	感動詞,*,*,*,*,*,はー,ハア,ハー,s
、	記号,読点,*,*,*,*,、,、,、,s
難しい	形容詞,自立,*,*,形容詞・イ段,基本形,難しい,ムズカシイ,ムズカシイ,s
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
芦屋	名詞,固有名詞,地域,一般,*,*,芦屋,アシヤ,アシヤ,s
いう	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,いう,ユウ,ユー,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
物凄い	形容詞,自立,*,*,形容詞・アウオ段,基本形,物凄い,モノスゴイ,モノスゴイ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
金持ち	名詞,一般,*,*,*,*,金持ち,カネモチ,カネモチ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,s
どう	動詞,非自立,*,*,五段・ラ行ウ音便,基本形・縮約形,て＋おる,ドウ,ドー,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
イメージ	名詞,サ変接続,*,*,*,*,イメージ,イメージ,イメージ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
芦屋	名詞,固有名詞,地域,一般,*,*,芦屋,アシヤ,アシヤ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,s
で	助詞,接続助詞,*,*,*,*,で,デ,デ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
おー	感動詞,*,*,*,*,*,おー,オー,オー,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
れん	動詞,接尾,*,*,一段撥音便,基本形,れる,レン,レン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
まぁ	感動詞,*,*,*,*,*,まぁ,マァ,マー,s
芦屋	名詞,固有名詞,地域,一般,*,*,芦屋,アシヤ,アシヤ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,s
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
南	名詞,一般,*,*,*,*,南,ミナミ,ミナミ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
昔	名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ,s
でき	動詞,自立,*,*,一段,連用形,できる,デキ,デキ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
埋立	名詞,サ変接続,*,*,*,*,埋立,ウメタテ,ウメタテ,s
地	名詞,接尾,一般,*,*,*,地,チ,チ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
なごり	名詞,一般,*,*,*,*,なごり,ナゴリ,ナゴリ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,s
どう	動詞,非自立,*,*,五段・ラ行ウ音便,基本形・縮約形,て＋おる,ドウ,ドー,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,s
ご	接頭詞,名詞接続,*,*,*,*,ご,ゴ,ゴ,s
近所	名詞,一般,*,*,*,*,近所,キンジョ,キンジョ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
付き合い	名詞,一般,*,*,*,*,付き合い,ツキアイ,ツキアイ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
分かれ	動詞,自立,*,*,五段・ラ行,未然形・母音調和,分かる,ワカレ,ワカレ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
高齢	名詞,一般,*,*,*,*,高齢,コウレイ,コーレイ,s
者	名詞,接尾,一般,*,*,*,者,シャ,シャ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
非常	名詞,形容動詞語幹,*,*,*,*,非常,ヒジョウ,ヒジョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
多い	形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
地域	名詞,一般,*,*,*,*,地域,チイキ,チイキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
多い	形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
、	記号,読点,*,*,*,*,、,、,、,s
外国	名詞,一般,*,*,*,*,外国,ガイコク,ガイコク,s
人	名詞,接尾,助数詞,*,*,*,人,ニン,ニン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,s
おる	動詞,自立,*,*,五段・ラ行,基本形,おる,オル,オル,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
気	名詞,一般,*,*,*,*,気,キ,キ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
ます	助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
ただ	接続詞,*,*,*,*,*,ただ,タダ,タダ,s
非常	名詞,形容動詞語幹,*,*,*,*,非常,ヒジョウ,ヒジョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
平面	名詞,一般,*,*,*,*,平面,ヘイメン,ヘイメン,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
町	名詞,一般,*,*,*,*,町,マチ,マチ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
東西	名詞,一般,*,*,*,*,東西,トウザイ,トーザイ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
非常	名詞,形容動詞語幹,*,*,*,*,非常,ヒジョウ,ヒジョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
短い	形容詞,自立,*,*,形容詞・アウオ段,基本形,短い,ミジカイ,ミジカイ,s
、	記号,読点,*,*,*,*,、,、,、,s
電車	名詞,一般,*,*,*,*,電車,デンシャ,デンシャ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
駅	名詞,一般,*,*,*,*,駅,エキ,エキ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
いっこ	名詞,副詞可能,*,*,*,*,いっこ,イッコ,イッコ,s
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
平面	名詞,一般,*,*,*,*,平面,ヘイメン,ヘイメン,s
、	記号,読点,*,*,*,*,、,、,、,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
真	接頭詞,形容詞接続,*,*,*,*,真,マ,マ,s
南	名詞,一般,*,*,*,*,南,ミナミ,ミナミ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
海	名詞,一般,*,*,*,*,海,ウミ,ウミ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ちょうど	副詞,一般,*,*,*,*,ちょうど,チョウド,チョード,s
芦屋川	名詞,固有名詞,地域,一般,*,*,芦屋川,アシヤガワ,アシヤガワ,s
沿い	名詞,接尾,一般,*,*,*,沿い,ソイ,ソイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
春	名詞,一般,*,*,*,*,春,ハル,ハル,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
非常	名詞,形容動詞語幹,*,*,*,*,非常,ヒジョウ,ヒジョー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
きれい	名詞,形容動詞語幹,*,*,*,*,きれい,キレイ,キレイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
桜	名詞,一般,*,*,*,*,桜,サクラ,サクラ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
咲く	動詞,自立,*,*,五段・カ行イ音便,基本形,咲く,サク,サク,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
風光	名詞,一般,*,*,*,*,風光,フウコウ,フーコー,s
明媚	名詞,形容動詞語幹,*,*,*,*,明媚,メイビ,メイビ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
と	助詞,接続助詞,*,*,*,*,と,ト,ト,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ただ	接続詞,*,*,*,*,*,ただ,タダ,タダ,s
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
あんま	副詞,助詞類接続・縮約形,*,*,*,*,あんまり,アンマ,アンマ,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
町	名詞,一般,*,*,*,*,町,マチ,マチ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,s
付き合い	名詞,一般,*,*,*,*,付き合い,ツキアイ,ツキアイ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,s
町	名詞,一般,*,*,*,*,町,マチ,マチ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,s
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
どっか	副詞,一般,*,*,*,*,どっか,ドッカ,ドッカ,i
ほか	名詞,副詞可能,*,*,*,*,ほか,ホカ,ホカ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
場所	名詞,一般,*,*,*,*,場所,バショ,バショ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
住み	動詞,自立,*,*,五段・マ行,連用形,住む,スミ,スミ,i
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,s
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
職場	名詞,一般,*,*,*,*,職場,ショクバ,ショクバ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
神戸	名詞,固有名詞,地域,一般,*,*,神戸,コウベ,コーベ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
三宮	名詞,固有名詞,地域,一般,*,*,三宮,サングウ,サングー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
ま	感動詞,*,*,*,*,*,ま,マ,マ,s
、	記号,読点,*,*,*,*,、,、,、,s
近い	形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
と	助詞,格助詞,引用,*,*,*,と,ト,ト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
思	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,思う,オモ,オモ,s
とう	助動詞,*,*,*,特殊・タ,基本形,とう,トウ,トー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
もっと	副詞,一般,*,*,*,*,もっと,モット,モット,i
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
近所	名詞,一般,*,*,*,*,近所,キンジョ,キンジョ,i
づきあい	名詞,接尾,一般,*,*,*,づきあい,ヅキアイ,ズキアイ,i
あんま	副詞,助詞類接続・縮約形,*,*,*,*,あんまり,アンマ,アンマ,i
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
昔	名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
もっと	副詞,一般,*,*,*,*,もっと,モット,モット,i
地域	名詞,一般,*,*,*,*,地域,チイキ,チイキ,i
社会	名詞,一般,*,*,*,*,社会,シャカイ,シャカイ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
発展	名詞,サ変接続,*,*,*,*,発展,ハッテン,ハッテン,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,ユウ,ユー,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
近所	名詞,一般,*,*,*,*,近所,キンジョ,キンジョ,i
づきあい	名詞,接尾,一般,*,*,*,づきあい,ヅキアイ,ズキアイ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
と	助詞,格助詞,引用,*,*,*,と,ト,ト,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
昔	名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,i
で	助詞,接続助詞,*,*,*,*,で,デ,デ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
近所	名詞,一般,*,*,*,*,近所,キンジョ,キンジョ,i
づきあい	名詞,接尾,一般,*,*,*,づきあい,ヅキアイ,ズキアイ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
と	助詞,格助詞,引用,*,*,*,と,ト,ト,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
、	記号,読点,*,*,*,*,、,、,、,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
とも	助詞,副助詞,*,*,*,*,とも,トモ,トモ,i
変わら	動詞,自立,*,*,五段・ラ行,未然形,変わる,カワラ,カワラ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
難しい	形容詞,自立,*,*,形容詞・イ段,基本形,難しい,ムズカシイ,ムズカシイ,s
質問	名詞,サ変接続,*,*,*,*,質問,シツモン,シツモン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
家族	名詞,一般,*,*,*,*,家族,カゾク,カゾク,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
住ん	動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,s
どう	動詞,非自立,*,*,五段・ラ行ウ音便,基本形・縮約形,て＋おる,ドウ,ドー,s
