speaker,age,gender,speech_style,onbin,word,wFreq,mFreq,wpFreq,mpFreq,adjacent,f_pos,neutralized,wpfp,wpbp,mpfp,mpbp
KSJ005,3,F,0.41,0,004A,2.243,2.26,0.778,0.778,1,nom,0,-3.551,-8.894,-3.569,-9.673
KSJ005,3,F,0.41,1,0010,3.693,3.699,1.74,1.74,1,dis,0,-4.025,-3.09,-3.997,-14.064
KSJ005,3,F,0.41,0,00F5,3.118,3.124,2.064,2.068,1,dis,1,-3.543,-6.659,-3.639,-30.264
KSJ005,3,F,0.41,0,0373,0.477,0.477,0,0,1,nom,0,-0.926,-4.212,-0.91,-4.216
KSJ005,3,F,0.41,1,04B5,0,0,0,0,1,dis,0,-0.449,-3.135,-0.433,-3.084
KSJ005,3,F,0.41,0,035D,2.34,2.34,0.301,0.301,1,nom,0,-4.586,-5.751,-4.624,-5.742
KSJ005,3,F,0.41,1,03E5,2.076,2.076,0.699,0.699,1,nom,0,-2.313,-6.419,-2.334,-7.312
KSJ005,3,F,0.41,0,0325,2.146,2.146,0.845,0.845,1,other.gramm,0,-1.276,-2.369,-1.265,-3.758
KSJ005,3,F,0.41,0,01B1,1.342,1.342,0.301,0.301,1,nom,0,-2.574,-7.925,-2.588,-7.944
KSJ005,3,F,0.41,1,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KSJ005,3,F,0.41,0,0137,0.602,1.74,0.301,0.301,0,sfp,0,-1.051,-4.741,-4.71,-8.587
KSJ005,3,F,0.41,0,00D0,2.734,2.742,0,0,1,case,0,,,,
KSJ005,3,F,0.41,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KSJ005,3,F,0.41,0,00F5,3.118,3.124,2.064,2.068,1,dis,1,-3.543,-6.659,-3.639,-30.264
KSJ005,3,F,0.41,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ005,3,F,0.41,0,0523,1.362,3.765,0,2.491,0,dis,1,-1.864,-4.702,-1.213,-7.956
KSJ005,3,F,0.41,0,02AC,0.477,3.765,0,1.74,0,nom,0,-0.926,-5.026,-4.692,-45.16
KSJ005,3,F,0.41,0,015E,2.833,2.833,0,0,1,other.gramm,0,-1.896,-3.552,-3.362,-3.468
KSJ005,3,F,0.41,0,01E7,2.167,2.167,0.903,0.903,1,nom,0,-2.457,-6.766,-2.234,-6.303
KSJ005,3,F,0.41,0,035D,2.34,2.34,1.079,1.079,1,nom,0,-4.308,-10.61,-3.015,-10.401
KSJ005,3,F,0.41,0,0045,2.978,2.98,0.903,0.903,1,nom,0,-4.351,-6.587,-4.403,-7.516
KSJ005,3,F,0.41,1,043D,1.041,2.969,0,1.724,0,nom,0,-2.403,-8.425,-4.363,-26.881
KSJ005,3,F,0.41,0,00F5,3.118,3.124,2.064,2.068,1,dis,1,-3.543,-6.659,-3.639,-30.264
KSJ005,3,F,0.41,0,00F5,3.118,3.124,2.064,2.068,1,dis,1,-3.543,-6.659,-3.639,-30.264
KSJ006,7,F,0.759,0,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KSJ006,7,F,0.759,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ006,7,F,0.759,0,0092,2.963,3.765,0.602,1.146,0,dis,0,-2.483,-2.034,-5.65,-5.109
KSJ006,7,F,0.759,1,00EE,2.382,2.969,0.477,1.724,0,sfp,0,-5.505,-10.706,-4.363,-26.881
KSJ006,7,F,0.759,1,0092,2.963,2.969,1.556,2.164,0,nom,0,-4.217,-14.997,-3.104,-126.99
KSJ006,7,F,0.759,0,015A,0.778,2.898,0,1.322,0,nom,0,-1.403,-5.026,-4.082,-11.878
KSJ006,7,F,0.759,1,023F,0.602,2.692,0,2.025,0,sfp,0,-0.449,-4.331,-2.339,-28.35
KSJ006,7,F,0.759,0,01AF,2.267,3.765,0.301,1.38,0,sfp,0,-2.869,-4.462,-4.605,-11.206
KSJ006,7,F,0.759,0,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KSJ006,7,F,0.759,0,00A4,3.449,3.449,1.623,1.623,1,sfp,0,-3.956,-6.9,-3.984,-13.188
KSJ006,7,F,0.759,1,013E,2.609,2.969,1.322,2.583,0,sfp,0,-4.774,-10.229,-2.669,-177.89
KSJ006,7,F,0.759,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ006,7,F,0.759,1,02F9,0.778,2.969,0,2.583,0,sfp,0,-0.449,-4.331,-2.669,-177.89
KSJ006,7,F,0.759,0,0010,3.693,3.699,0.301,0.301,1,nom,0,-7.022,-4.316,-7.098,-4.297
KSJ009,3,M,0.326,1,0082,1.431,1.431,0,0,1,nom,0,-0.75,-5.026,-0.734,-5.014
KSJ009,3,M,0.326,0,0312,2.057,3.765,0,2.072,0,sfp,0,-4.194,-9.428,-3.338,-42.031
KSJ009,3,M,0.326,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ009,3,M,0.326,0,0010,3.693,3.699,1.919,1.924,1,sfp,0,-3.323,-5.283,-3.365,-29.249
KSJ009,3,M,0.326,1,00F1,0.301,3.132,0,1.602,0,sfp,0,-0.449,-5.026,-3.153,-14.879
KSJ009,3,M,0.326,0,0321,2.38,2.38,0.954,0.954,1,nom,0,-3.014,-6.696,-2.735,-10.038
KSJ009,3,M,0.326,1,0467,,2.969,,1.279,0,other.gramm,1,-0.449,-4.741,-3.218,-29.78
KSJ009,3,M,0.326,1,0468,0.602,2.898,0,1.898,0,sfp,0,-0.449,-4.331,-2.341,-11.922
KSJ009,3,M,0.326,0,0413,1.653,1.653,0,0,1,nom,0,-2.112,-5.026,-2.149,-5.014
KSJ009,3,M,0.326,1,04FF,2.35,2.431,0.301,0.301,1,dis,0,-1.454,-2.636,-1.537,-2.597
KSJ009,3,M,0.326,1,03F0,0.477,2.969,0.301,1.863,0,dis,0,-0.25,-2.794,-3.741,-43.972
KSJ009,3,M,0.326,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ009,3,M,0.326,1,0010,3.693,3.699,1.74,1.74,1,dis,0,-4.025,-3.09,-3.997,-14.064
KSJ009,3,M,0.326,1,015E,2.833,2.833,1.255,1.255,1,sfp,0,-2.628,-14.799,-2.628,-14.799
KSJ009,3,M,0.326,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ009,3,M,0.326,1,03B6,0.954,1.146,0,0.301,1,nom,0,-0.926,-4.212,-2.604,-7.944
KSJ009,3,M,0.326,1,0219,0.477,0.477,0,0,1,dis,0,-0.449,-3.294,-0.433,-3.283
KSJ009,3,M,0.326,1,00A4,3.449,3.449,1.623,1.623,1,sfp,0,-3.956,-6.9,-3.984,-13.188
KSJ009,3,M,0.326,1,0252,1.863,2.969,0.699,1.623,0,other.gramm,0,-4.417,-9.224,-4.145,-18.329
KSJ009,3,M,0.326,0,0241,2.314,2.326,0.778,0.778,1,sfp,0,-5.242,-13.616,-3.48,-9.154
KSJ009,3,M,0.326,0,0241,2.314,2.326,1.041,1.041,1,nom,1,-1.324,-3.174,-1.341,-4.234
KSJ009,3,M,0.326,1,0349,1.756,2.969,0.903,2.583,0,sfp,0,-3.917,-11.765,-2.669,-177.89
KSJ009,3,M,0.326,1,0092,2.963,2.969,1.799,2.583,0,sfp,0,-3.897,-8.014,-2.669,-177.89
KSJ009,3,M,0.326,0,03A4,1.505,3.765,0.301,1.505,0,other.gramm,0,-3.267,-7.104,-4.723,-8.981
KSJ009,3,M,0.326,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ009,3,M,0.326,1,0241,2.314,2.326,0.699,0.699,1,sfp,0,-2.009,-7.004,-0.73,-4.755
KSJ009,3,M,0.326,1,03B4,1.38,2.969,0.301,2.583,0,sfp,0,-0.648,-3.832,-2.669,-177.89
KSJ009,3,M,0.326,0,0010,3.693,3.699,1.699,1.724,1,nom,0,-3.756,-4.659,-3.734,-13.798
KSJ009,3,M,0.326,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ009,3,M,0.326,0,0181,0,0,,,1,nom,0,-0.734,-4.216,-0.734,-4.216
KSJ009,3,M,0.326,1,043B,2.324,2.324,0.778,0.778,1,sfp,0,-3.14,-8.62,-3.167,-8.629
KSJ009,3,M,0.326,0,00EE,2.382,3.765,1.398,2.491,0,dis,1,-0.894,-2.674,-1.213,-7.956
KSJ009,3,M,0.326,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ009,3,M,0.326,1,01E0,0.301,2.431,0,0.903,0,sfp,0,-0.449,-4.212,-2.776,-7.954
KSJ009,3,M,0.326,1,043B,2.324,2.324,1.079,1.079,1,sfp,0,-2.236,-6.327,-2.133,-7.401
KSJ009,3,M,0.326,0,00A4,3.449,3.449,1.623,1.623,1,sfp,0,-3.956,-6.9,-3.984,-13.188
KSJ009,3,M,0.326,1,02EC,0.477,2.969,,1.863,0,dis,0,-0.75,-3.294,-3.741,-43.972
KSJ009,3,M,0.326,1,0045,2.978,2.98,1.146,1.176,1,sfp,0,-3.427,-7.291,-3.49,-10.839
KSJ010,3,F,0.3,0,0436,2.013,3.765,0.301,1.591,0,sfp,1,-1.327,-2.842,-1.41,-2.301
KSJ010,3,F,0.3,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ010,3,F,0.3,1,0010,3.693,3.699,1.447,1.447,1,sfp,0,-4.29,-3.039,-4.805,-7.087
KSJ010,3,F,0.3,0,015C,2.193,3.765,1.041,2.491,0,dis,1,-0.824,-2.735,-1.213,-7.956
KSJ010,3,F,0.3,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ010,3,F,0.3,1,0451,1.69,2.969,0.301,1.863,0,dis,0,-0.949,-2.794,-3.741,-43.972
KSJ010,3,F,0.3,0,03E6,1.653,1.653,0,0,1,dis,0,-2.241,-3.135,-2.253,-3.084
KSJ010,3,F,0.3,1,0045,2.978,2.98,1.041,1.041,1,dis,0,-4.009,-4.091,-4.113,-6.088
KSJ010,3,F,0.3,0,0045,2.978,2.98,1.041,1.041,1,dis,0,-4.009,-4.091,-4.113,-6.088
KSJ010,3,F,0.3,1,02C7,2.27,2.969,0.477,2.164,0,nom,0,-5.272,-13.35,-3.104,-126.99
KSJ010,3,F,0.3,0,0052,0.301,3.765,0,1.74,0,sfp,0,-0.75,-5.026,-4.692,-45.16
KSJ010,3,F,0.3,0,02C7,2.27,3.765,0.477,1.74,0,nom,0,-5.272,-13.35,-4.692,-45.16
KSJ010,3,F,0.3,0,00A4,3.449,3.449,2.201,2.201,1,nom,1,-1.139,-1.864,-1.157,-47.62
KSJ010,3,F,0.3,0,00A4,3.449,3.449,1.322,1.322,1,nom,1,-1.308,-1.402,-1.307,-43.678
KSJ010,3,F,0.3,0,042E,0.301,3.765,0,1.851,0,sfp,0,-0.75,-4.331,-3.694,-38.992
KSJ010,3,F,0.3,0,0092,2.963,3.765,1.653,2.491,0,dis,1,-1.15,-2.309,-1.213,-7.956
KSJ010,3,F,0.3,0,0254,1.602,1.602,0.477,0.477,1,nom,0,-2.439,-9.275,-2.458,-9.263
KSJ010,3,F,0.3,1,03A8,0.845,2.898,0,1.041,0,sfp,0,-0.75,-4.964,-4.106,-8.514
KSJ010,3,F,0.3,0,00EE,2.382,3.765,0,1.544,0,sfp,0,-6.937,-13.724,-3.767,-54.238
KSJ010,3,F,0.3,0,00D9,1.204,3.765,0.477,2.491,0,dis,1,-1.213,-7.956,-1.213,-7.956
KSJ010,3,F,0.3,0,01E7,2.167,2.167,1,1,1,dis,1,-1.072,-3.254,-1.138,-5.799
KSJ010,3,F,0.3,0,0422,1.778,3.765,0,1.851,0,sfp,0,-3.885,-12.494,-3.694,-38.992
KSJ010,3,F,0.3,0,027D,2.36,3.765,1.079,2.491,0,dis,1,-1.258,-2.998,-1.213,-7.956
KSJ010,3,F,0.3,1,0367,1.708,1.708,0.301,0.301,1,sfp,1,-3.549,-9.482,-3.595,-9.487
KSJ010,3,F,0.3,1,008D,1.279,2.898,0,0.778,0,dis,0,-1.051,-3.135,-5.906,-8.306
KSJ010,3,F,0.3,0,001D,0.477,0.477,0,0,1,dis,1,-1.051,-4.702,-1.035,-4.65
KSJ010,3,F,0.3,0,012B,1.431,1.799,0.301,0.477,1,nom,0,-1.134,-3.435,-2.562,-8.101
KSJ010,3,F,0.3,1,03A6,1.813,1.813,1.114,1.114,1,nom,0,-1.402,-6.037,-1.313,-7.66
KSJ010,3,F,0.3,0,0483,2.348,2.348,0.477,0.477,1,sfp,0,-4.001,-8.163,-4.056,-8.144
KSJ010,3,F,0.3,0,03E2,1.724,3.765,0.477,1.959,0,nom,0,-2.942,-7.492,-4.53,-28.783
KSJ011,3,F,0.297,0,00F5,3.118,3.124,0.778,0.778,1,case,0,-4.583,-8.697,-4.654,-8.987
KSJ011,3,F,0.297,1,01E7,2.167,2.167,0.699,0.699,1,nom,0,-2.556,-8.493,-2.659,-9.186
KSJ011,3,F,0.297,1,03E6,1.653,1.653,0.477,0.477,1,sfp,0,-0.361,-3.399,-0.366,-3.404
KSJ011,3,F,0.297,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KSJ011,3,F,0.297,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ011,3,F,0.297,1,00CE,1.301,2.969,0.301,2.583,0,sfp,0,-2.38,-8.163,-2.669,-177.89
KSJ011,3,F,0.297,0,0010,3.693,3.699,1.699,1.724,1,nom,0,-3.756,-4.659,-3.734,-13.798
KSJ011,3,F,0.297,1,0146,0,3.699,0,2.702,0,sfp,0,-0.449,-4.331,-1.99,-116.626
KSJ011,3,F,0.297,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ011,3,F,0.297,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ011,3,F,0.297,0,0092,2.963,3.765,1.556,1.74,0,sfp,0,-4.217,-14.997,-4.692,-45.16
KSJ011,3,F,0.297,0,00A4,3.449,3.449,1.23,1.23,1,other.gramm,0,-2.206,-2.001,-2.213,-4.395
KSJ011,3,F,0.297,1,045F,1,2.969,,1.415,0,sfp,0,-0.449,-4.964,-2.834,-38.41
KSJ011,3,F,0.297,1,0095,2.318,3.132,1.342,2.188,0,sfp,0,-2.86,-6.392,-2.509,-53.022
KSJ011,3,F,0.297,1,00D0,2.734,2.742,1.462,1.462,1,sfp,0,-4.469,-9.918,-2.426,-9.79
KSJ011,3,F,0.297,0,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ011,3,F,0.297,0,0010,3.693,3.699,1.908,1.908,1,nom,0,-2.98,-5.511,-3.061,-34.9
KSJ011,3,F,0.297,0,0010,3.693,3.699,1.908,1.908,1,nom,0,-2.98,-5.511,-3.061,-34.9
KSJ011,3,F,0.297,1,015C,2.193,2.969,0,1.519,0,dis,0,-4.18,-6.271,-1.515,-8.467
KSJ011,3,F,0.297,1,006B,1.699,2.969,,1.623,0,other.gramm,0,-2.04,-3.552,-4.145,-18.329
KSJ011,3,F,0.297,0,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ011,3,F,0.297,0,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ011,3,F,0.297,0,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ011,3,F,0.297,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ011,3,F,0.297,0,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ011,3,F,0.297,1,01A1,1,2.969,0,1.519,0,dis,0,-0.926,-3.135,-1.515,-8.467
KSJ011,3,F,0.297,1,03A5,0.301,2.969,0,2.583,0,sfp,0,-0.449,-4.331,-2.669,-177.89
KSJ011,3,F,0.297,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ011,3,F,0.297,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ011,3,F,0.297,1,01AD,0,3.132,0,2.188,0,sfp,0,-0.449,-4.331,-2.509,-53.022
KSJ011,3,F,0.297,0,0145,2.584,2.654,1.477,1.602,1,dis,1,-4.331,-6.333,-4.31,-19.574
KSJ011,3,F,0.297,0,0145,2.584,2.654,1.477,1.602,1,dis,1,-4.331,-6.333,-4.31,-19.574
KSJ011,3,F,0.297,1,0203,0,2.969,0,1.519,0,dis,0,-0.449,-3.135,-1.515,-8.467
KSJ011,3,F,0.297,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ011,3,F,0.297,1,0524,0.477,3.132,0,0.954,0,dis,0,-0.449,-3.135,-5.271,-4.832
KSJ011,3,F,0.297,1,0045,2.978,2.98,1.041,1.041,1,dis,0,-4.009,-4.091,-4.113,-6.088
KSJ011,3,F,0.297,1,0157,0.903,3.132,0,0.954,0,dis,0,-1.148,-3.135,-5.271,-4.832
KSJ011,3,F,0.297,1,0340,1.114,2.969,0,1.519,0,dis,0,-0.449,-3.135,-1.515,-8.467
KSJ011,3,F,0.297,1,0003,1.176,1.176,0.301,0.301,1,sfp,0,-0.75,-4.331,-0.423,-3.829
KSJ011,3,F,0.297,1,03C8,0.477,2.969,,2.164,0,nom,0,-0.25,-4.527,-3.104,-126.99
KSJ011,3,F,0.297,1,03C8,0.477,2.969,,2.164,0,nom,0,-0.25,-4.527,-3.104,-126.99
KSJ011,3,F,0.297,0,043F,1.978,1.978,0.954,0.954,1,dis,1,-1.027,-3.212,-1.035,-5.33
KSJ011,3,F,0.297,1,00B0,0,3.132,0,0.954,0,dis,0,-0.449,-3.135,-5.271,-4.832
KSJ011,3,F,0.297,1,013E,2.609,2.969,1.176,2.164,0,nom,0,-3.493,-11.034,-3.104,-126.99
KSJ011,3,F,0.297,1,0062,0.778,0.778,0,0,1,dis,0,-0.449,-3.294,-0.433,-3.283
KSJ011,3,F,0.297,1,01F4,0.477,0.477,0,0,1,nom,0,-0.449,-4.212,-0.433,-4.216
KSJ011,3,F,0.297,0,0234,1.94,1.934,0.301,0.301,1,dis,0,-1.894,-2.595,-1.95,-2.594
KSJ011,3,F,0.297,1,0092,2.963,2.969,0.845,1.519,0,dis,0,-4.253,-4.142,-1.515,-8.467
KSJ011,3,F,0.297,0,0010,3.693,3.699,1.38,1.398,1,sfp,1,-1.363,-1.212,-1.362,-40.934
KSJ011,3,F,0.297,0,04FF,2.35,2.431,1.279,1.38,1,sfp,1,-0.885,-2.735,-0.937,-16.862
KSJ012,4,M,0.322,0,03E2,1.724,3.765,0.602,1.505,0,other.gramm,0,-2.598,-5.827,-4.723,-8.981
KSJ012,4,M,0.322,0,00F5,3.118,3.124,0.954,1,1,sfp,1,-1.682,-2.103,-1.454,-12.071
KSJ012,4,M,0.322,1,001A,0.602,2.969,0,2.164,0,sfp,0,-1.852,-10.052,-3.104,-126.99
KSJ012,4,M,0.322,1,02DD,0.301,2.636,0,0.699,0,dis,0,-0.449,-3.135,-5.76,-8.647
KSJ012,4,M,0.322,0,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ012,4,M,0.322,1,008D,1.279,2.898,0,1.477,0,nom,0,-1.051,-4.212,-3.414,-8.826
KSJ012,4,M,0.322,1,001A,0.602,2.969,0,1.415,0,sfp,0,-0.926,-4.964,-2.834,-38.41
KSJ012,4,M,0.322,0,0010,3.693,3.699,1.38,1.398,1,sfp,1,-1.363,-1.212,-1.362,-40.934
KSJ012,4,M,0.322,0,0010,3.693,3.699,1.908,1.908,1,sfp,0,-2.98,-5.511,-3.061,-34.9
KSJ012,4,M,0.322,0,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ012,4,M,0.322,0,02A0,2.196,2.196,1.23,1.23,1,nom,1,-1.03,-3.023,-1.028,-5.022
KSJ012,4,M,0.322,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ012,4,M,0.322,1,015E,2.833,2.833,1.255,1.255,1,nom,0,-2.628,-14.799,-2.628,-14.799
KSJ012,4,M,0.322,0,02A0,2.196,2.196,1.322,1.322,1,nom,0,-1.48,-5.492,-1.317,-14.289
KSJ012,4,M,0.322,0,0010,3.693,3.699,2.544,2.548,1,dis,1,-0.954,-1.434,-1.04,-78.202
KSJ014,6,F,0.6,0,0010,3.693,3.699,1.959,1.964,1,sfp,0,-4.448,-15.885,-4.478,-32.185
KSJ014,6,F,0.6,0,01AF,2.267,3.765,1.041,2.072,0,sfp,0,-3.444,-12.122,-3.338,-42.031
KSJ014,6,F,0.6,1,02F0,0.954,2.969,0,2.583,0,sfp,0,-0.727,-3.832,-2.669,-177.89
KSJ014,6,F,0.6,1,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KSJ014,6,F,0.6,1,00A4,3.449,3.449,1.869,1.869,1,nom,0,-3.774,-14.385,-3.86,-50.734
KSJ014,6,F,0.6,1,01AF,2.267,2.969,0,0.778,0,nom,0,-2.051,-2.875,-2.178,-3.471
KSJ014,6,F,0.6,0,04FF,2.35,2.431,0.778,0.903,1,nom,0,-3.148,-6.766,-2.776,-7.954
KSJ014,6,F,0.6,0,00A4,3.449,3.449,2.212,2.212,1,sfp,0,-2.293,-3.972,-3.525,-46.82
KSJ014,6,F,0.6,0,0156,1.462,3.765,,1.591,0,sfp,1,-1.41,-2.301,-1.41,-2.301
KSJ014,6,F,0.6,0,0156,1.462,3.765,,1.591,0,sfp,1,-1.41,-2.301,-1.41,-2.301
KSJ014,6,F,0.6,0,0162,2.415,2.415,0.602,0.602,1,dis,1,-1.73,-3.473,-1.866,-4.294
KSJ014,6,F,0.6,0,00A4,3.449,3.449,0.954,0.954,1,sfp,0,-5.58,-7.521,-5.062,-8.009
KSJ014,6,F,0.6,0,02F5,1.58,1.58,0.477,0.477,1,dis,1,-1.14,-3.77,-1.164,-3.738
KSJ014,6,F,0.6,0,00A4,3.449,3.449,1.531,1.531,1,other.gramm,0,-3.512,-3.632,-4.503,-5.875
KSJ014,6,F,0.6,0,0051,0.903,0.903,,,1,sfp,1,-1.563,-4.071,-1.092,-3.642
KSJ014,6,F,0.6,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KSJ014,6,F,0.6,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KSJ014,6,F,0.6,0,0086,0.602,1.792,0,0.477,0,nom,0,-1.051,-4.212,-1.617,-3.45
KSJ014,6,F,0.6,0,00D0,2.734,2.742,1,1,1,nom,0,-5.21,-10.302,-3.161,-7.104
KSJ014,6,F,0.6,0,00D0,2.734,2.742,1.556,1.568,1,dis,1,-1.008,-2.434,-1.049,-15.691
KSJ014,6,F,0.6,1,00EE,2.382,2.969,0.602,1.863,0,dis,0,-3.453,-5.527,-3.741,-43.972
KSJ014,6,F,0.6,0,00A4,3.449,3.449,2.201,2.201,1,dis,1,-1.139,-1.864,-1.157,-47.62
KSJ014,6,F,0.6,0,0258,2.021,3.765,0.699,1.851,0,sfp,0,-4.311,-11.156,-3.694,-38.992
KSJ016,6,M,0.331,0,00EE,2.382,3.765,1.398,2.491,0,dis,1,-0.894,-2.674,-1.213,-7.956
KSJ016,6,M,0.331,0,0010,3.693,3.699,1.38,1.398,1,sfp,1,-1.363,-1.212,-1.362,-40.934
KSJ016,6,M,0.331,0,00A4,3.449,3.449,1.869,1.869,1,sfp,0,-3.774,-14.385,-3.86,-50.734
KSJ016,6,M,0.331,0,04FF,2.35,2.431,0,0,1,case,0,-2.95,-4.913,-2.95,-4.913
KSJ016,6,M,0.331,1,00D0,2.734,2.742,1.462,1.462,1,sfp,0,-4.469,-9.918,-2.426,-9.79
KSJ016,6,M,0.331,0,00A4,3.449,3.449,2.19,2.19,1,nom,0,-3.064,-6.656,-2.959,-50.953
KSJ016,6,M,0.331,0,003D,0,3.765,0,1.74,0,nom,0,-0.449,-5.026,-4.692,-45.16
KSJ016,6,M,0.331,0,0500,1,1,0,0,1,dis,1,-1.294,-4.702,-1.637,-4.65
KSJ016,6,M,0.331,0,049E,1.342,2.898,0.301,1.756,0,dis,1,-0.963,-3.77,-1.016,-2.314
KSJ016,6,M,0.331,0,04FA,1.462,2.636,0,1.462,0,dis,1,-1.954,-4.702,-2.205,-6.533
KSJ016,6,M,0.331,0,03B1,1.176,1.176,,,1,sfp,1,-1.88,-4.129,-1.88,-4.129
KSJ016,6,M,0.331,1,0045,2.978,2.98,1.991,1.996,1,sfp,0,-2.241,-4.715,-2.295,-26.641
KSJ016,6,M,0.331,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ016,6,M,0.331,1,015E,2.833,2.833,1.663,1.653,1,sfp,0,-0.898,-8.662,-2.942,-17.679
KSJ016,6,M,0.331,0,0010,3.693,3.699,1.38,1.398,1,sfp,1,-1.363,-1.212,-1.362,-40.934
KSJ016,6,M,0.331,1,0010,3.693,3.699,1.908,1.908,1,nom,0,-2.98,-5.511,-3.061,-34.9
KSJ016,6,M,0.331,0,0010,3.693,3.699,1.447,1.491,1,sfp,0,-4.651,-6.053,-4.556,-11.691
KSJ016,6,M,0.331,0,0422,1.778,3.765,0.477,2.491,0,dis,1,-1.281,-3.642,-1.213,-7.956
KSJ016,6,M,0.331,0,00D0,2.734,2.742,1,1,1,sfp,0,-3.05,-7.63,-2.986,-7.507
KSJ016,6,M,0.331,1,0092,2.963,2.969,1.362,1.724,0,nom,0,-4.77,-8.531,-4.363,-26.881
KSJ016,6,M,0.331,0,013E,2.609,3.765,0.845,2.072,0,sfp,0,-5.203,-12.557,-3.338,-42.031
KSJ016,6,M,0.331,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ016,6,M,0.331,1,034D,1.839,1.839,0.301,0.301,1,dis,0,-0.852,-3.832,-0.849,-3.829
KSJ016,6,M,0.331,1,00A4,3.449,3.449,2.212,2.212,1,dis,0,-2.293,-3.972,-3.525,-46.82
KSJ016,6,M,0.331,1,00F5,3.118,3.124,2.017,2.021,1,sfp,0,-2.94,-7.553,-2.974,-20.497
KSJ016,6,M,0.331,1,0010,3.693,3.699,2.671,2.702,1,sfp,0,-1.936,-3.076,-1.99,-116.626
KSJ016,6,M,0.331,0,0010,3.693,3.699,1.699,1.724,1,nom,0,-3.756,-4.659,-3.734,-13.798
KSJ016,6,M,0.331,0,041A,0.903,0.903,0,0,1,nom,0,-1.801,-10.052,-1.387,-5.014
KSJ016,6,M,0.331,1,015E,2.833,2.833,1.663,1.653,1,sfp,0,-0.898,-8.662,-2.942,-17.679
KSJ016,6,M,0.331,1,0311,1.079,2.969,0,1.724,0,nom,0,-1.051,-4.212,-4.363,-26.881
