はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,イウ,イウ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ばり	副詞,一般,*,*,*,*,ばり,バリ,バリ,i
なんたら	感動詞,*,*,*,*,*,なんたら,ナンタラ,ナンタラ,i
かんたら	感動詞,*,*,*,*,*,かんたら,カンタラ,カンタラ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,イウ,イウ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ばり	副詞,一般,*,*,*,*,ばり,バリ,バリ,s
美味い	形容詞,自立,*,*,形容詞・アウオ段,基本形,美味い,ウマイ,ウマイ,s
これ	名詞,代名詞,一般,*,*,*,これ,コレ,コレ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
関西	名詞,固有名詞,地域,一般,*,*,関西,カンサイ,カンサイ,s
弁	名詞,接尾,一般,*,*,*,弁,ベン,ベン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
いやー	感動詞,*,*,*,*,*,いやー,イヤー,イヤー,i
発見	名詞,サ変接続,*,*,*,*,発見,ハッケン,ハッケン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
発見	名詞,サ変接続,*,*,*,*,発見,ハッケン,ハッケン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
他府県	名詞,一般,*,*,*,*,他府県,タフケン,タフケン,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
付き合う	動詞,自立,*,*,五段・ワ行促音便,基本形,付き合う,ツキアウ,ツキアウ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
ねー	助詞,終助詞,*,*,*,*,ねー,ネー,ネー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
悪く	形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,悪い,ワルク,ワルク,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
新鮮味	名詞,一般,*,*,*,*,新鮮味,シンセンミ,シンセンミ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
毎日	名詞,副詞可能,*,*,*,*,毎日,マイニチ,マイニチ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
たまに	副詞,一般,*,*,*,*,たまに,タマニ,タマニ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
言葉	名詞,一般,*,*,*,*,言葉,コトバ,コトバ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
出	動詞,自立,*,*,一段,連用形,出る,デ,デ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
とき	名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
どういう	連体詞,*,*,*,*,*,どういう,ドウイウ,ドーユウ,s
意味	名詞,サ変接続,*,*,*,*,意味,イミ,イミ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
聞く	動詞,自立,*,*,五段・カ行イ音便,基本形,聞く,キク,キク,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
料理	名詞,サ変接続,*,*,*,*,料理,リョウリ,リョーリ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,i
美味しかっ	形容詞,自立,*,*,形容詞・イ段,連用タ接続,美味しい,オイシカッ,オイシカッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
県	名詞,一般,*,*,*,*,県,ケン,ケン,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
、	記号,読点,*,*,*,*,、,、,、,i
他府県	名詞,一般,*,*,*,*,他府県,タフケン,タフケン,i
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
京都	名詞,固有名詞,地域,一般,*,*,京都,キョウト,キョート,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
あん	動詞,自立,*,*,五段・ラ行撥音便,基本形,ある,アン,アン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
横綱	名詞,一般,*,*,*,*,横綱,ヨコヅナ,ヨコズナ,s
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,s
て	助詞,格助詞,引用,*,*,*,て,テ,テ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あん	動詞,自立,*,*,五段・ラ行撥音便,基本形,ある,アン,アン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
美味しかっ	形容詞,自立,*,*,形容詞・イ段,連用タ接続,美味しい,オイシカッ,オイシカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どういう	連体詞,*,*,*,*,*,どういう,ドウイウ,ドーユウ,i
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
とんこつ	名詞,一般,*,*,*,*,とんこつ,トンコツ,トンコツ,s
ベース	名詞,一般,*,*,*,*,ベース,ベース,ベース,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
醤油	名詞,一般,*,*,*,*,醤油,ショウユ,ショーユ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
美味かっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,美味い,ウマカッ,ウマカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,i
好き	名詞,形容動詞語幹,*,*,*,*,好き,スキ,スキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
たまら	動詞,自立,*,*,五段・ラ行,未然形,たまる,タマラ,タマラ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
たまら	動詞,自立,*,*,五段・ラ行,未然形,たまる,タマラ,タマラ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,i
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,i
大好き	名詞,形容動詞語幹,*,*,*,*,大好き,ダイスキ,ダイスキ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
美味い	形容詞,自立,*,*,形容詞・アウオ段,基本形,美味い,ウマイ,ウマイ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
、	記号,読点,*,*,*,*,、,、,、,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
ガイドブック	名詞,一般,*,*,*,*,ガイドブック,ガイドブック,ガイドブック,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
載っ	動詞,自立,*,*,五段・ラ行,連用タ接続,載る,ノッ,ノッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
、	記号,読点,*,*,*,*,、,、,、,i
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,i
屋	名詞,接尾,一般,*,*,*,屋,ヤ,ヤ,i
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
1日	名詞,副詞可能,*,*,*,*,1日,イチニチ,イチニチ,i
何	名詞,数,*,*,*,*,何,ナン,ナン,i
件	名詞,接尾,助数詞,*,*,*,件,ケン,ケン,i
回れる	動詞,自立,*,*,一段,基本形,回れる,マワレル,マワレル,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
まじで	感動詞,*,*,*,*,*,まじで,マジデ,マジデ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
どんだけ	副詞,一般・縮約形,*,*,*,*,どれだけ,ドンダケ,ドンダケ,s
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,s
好き	名詞,形容動詞語幹,*,*,*,*,好き,スキ,スキ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,i
と	助詞,格助詞,一般,*,*,*,と,ト,ト,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
まじで	感動詞,*,*,*,*,*,まじで,マジデ,マジデ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
なんで	副詞,一般,*,*,*,*,なんで,ナンデ,ナンデ,s
お父さん	名詞,一般,*,*,*,*,お父さん,オトウサン,オトーサン,s
誘っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,誘う,サソッ,サソッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,未然形,くれる,クレ,クレ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
俺	名詞,代名詞,一般,*,*,*,俺,オレ,オレ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,s
好き	名詞,形容動詞語幹,*,*,*,*,好き,スキ,スキ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
、	記号,読点,*,*,*,*,、,、,、,s
いろんな	連体詞,*,*,*,*,*,いろんな,イロンナ,イロンナ,s
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,s
屋	名詞,接尾,一般,*,*,*,屋,ヤ,ヤ,s
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,s
入る	動詞,自立,*,*,五段・ラ行,基本形,入る,ハイル,ハイル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
へん	名詞,一般,*,*,*,*,へん,ヘン,ヘン,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
白源	名詞,固有名詞,一般,*,*,*,白源,白源,白源,s
て	助詞,格助詞,引用,*,*,*,て,テ,テ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,i
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あん	動詞,自立,*,*,五段・ラ行撥音便,基本形,ある,アン,アン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
あん	動詞,自立,*,*,五段・ラ行撥音便,基本形,ある,アン,アン,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
あんな	フィラー,*,*,*,*,*,あんな,アンナ,アンナ,s
、	記号,読点,*,*,*,*,、,、,、,s
小野	名詞,固有名詞,地域,一般,*,*,小野,オノ,オノ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
サティ	名詞,固有名詞,一般,*,*,*,サティ,サティ,サティ,s
回る	動詞,自立,*,*,五段・ラ行,基本形,回る,マワル,マワル,s
手前	名詞,一般,*,*,*,*,手前,テマエ,テマエ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ここ	名詞,代名詞,一般,*,*,*,ここ,ココ,ココ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
近く	名詞,副詞可能,*,*,*,*,近く,チカク,チカク,i
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
サークルK	名詞,固有名詞,一般,*,*,*,サークルK,サークルK,サークルK,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,i
、	記号,読点,*,*,*,*,、,、,、,i
わかっ	動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
わかっ	感動詞,*,*,*,*,*,わかっ,ワカッ,ワカッ,i
た	助詞,接続助詞・母音調和,*,*,*,*,た,タ,タ,i
わかっ	動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
長	形容詞,自立,*,*,形容詞・アウオ段,基本形・縮約形,長い,ナガ,ナガ,s
細い	形容詞,自立,*,*,形容詞・アウオ段,基本形,細い,ホソイ,ホソイ,s
サークルK	名詞,固有名詞,一般,*,*,*,サークルK,サークルK,サークルK,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
あそこ	名詞,代名詞,一般,*,*,*,あそこ,アソコ,アソコ,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
潰れ	動詞,自立,*,*,一段,連用形,潰れる,ツブレ,ツブレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
白源	名詞,固有名詞,一般,*,*,*,白源,白源,白源,s
て	助詞,格助詞,引用,*,*,*,て,テ,テ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,s
屋	名詞,接尾,一般,*,*,*,屋,ヤ,ヤ,s
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
とん	動詞,非自立,*,*,五段・ラ行撥音便,基本形・縮約形,て＋おる,トン,トン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
だって	接続詞,*,*,*,*,*,だって,ダッテ,ダッテ,s
あそこ	名詞,代名詞,一般,*,*,*,あそこ,アソコ,アソコ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
入り	動詞,自立,*,*,五段・ラ行,連用形,入る,ハイリ,ハイリ,s
にくかっ	形容詞,非自立,*,*,形容詞・アウオ段,連用タ接続,にくい,ニクカッ,ニクカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
あそこ	名詞,代名詞,一般,*,*,*,あそこ,アソコ,アソコ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,s
屋	名詞,接尾,一般,*,*,*,屋,ヤ,ヤ,s
さん	名詞,接尾,人名,*,*,*,さん,サン,サン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
美味い	形容詞,自立,*,*,形容詞・アウオ段,基本形,美味い,ウマイ,ウマイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
塩	名詞,一般,*,*,*,*,塩,シオ,シオ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
あっさり	副詞,助詞類接続,*,*,*,*,あっさり,アッサリ,アッサリ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
とん	動詞,非自立,*,*,五段・ラ行撥音便,基本形・縮約形,て＋おる,トン,トン,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
175	名詞,数,*,*,*,*,*,*,*,i
沿い	名詞,接尾,一般,*,*,*,沿い,ゾイ,ゾイ,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
うち	名詞,代名詞,一般,*,*,*,うち,ウチ,ウチ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
175	名詞,数,*,*,*,*,*,*,*,i
沿い	名詞,接尾,一般,*,*,*,沿い,ゾイ,ゾイ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
あん	動詞,自立,*,*,五段・ラ行撥音便,基本形,ある,アン,アン,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
好き	名詞,形容動詞語幹,*,*,*,*,好き,スキ,スキ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
やつ	名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ばり	副詞,一般,*,*,*,*,ばり,バリ,バリ,s
うま	感動詞,*,*,*,*,*,うま,ウマ,ウマ,s
ラーメン	名詞,一般,*,*,*,*,ラーメン,ラーメン,ラーメン,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
小野	名詞,固有名詞,地域,一般,*,*,小野,オノ,オノ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,i
、	記号,読点,*,*,*,*,、,、,、,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
て	助詞,格助詞,引用,*,*,*,て,テ,テ,i
名前	名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
忘れ	動詞,自立,*,*,一段,連用形,忘れる,ワスレ,ワスレ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
小野	名詞,固有名詞,地域,一般,*,*,小野,オノ,オノ,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
来よ	動詞,自立,*,*,カ変・来ル,未然ウ接続,来る,コヨ,コヨ,i
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,i
