はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
近い	形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
えっと	フィラー,*,*,*,*,*,えっと,エット,エット,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
間	名詞,接尾,一般,*,*,*,間,カン,カン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
大体	副詞,一般,*,*,*,*,大体,ダイタイ,ダイタイ,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
キロ	名詞,接尾,助数詞,*,*,*,キロ,キロ,キロ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
、	記号,読点,*,*,*,*,、,、,、,s
直線	名詞,一般,*,*,*,*,直線,チョクセン,チョクセン,s
キロ	名詞,接尾,助数詞,*,*,*,キロ,キロ,キロ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
二	名詞,数,*,*,*,*,二,ニ,ニ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
五	名詞,数,*,*,*,*,五,ゴ,ゴ,s
キロ	名詞,接尾,助数詞,*,*,*,キロ,キロ,キロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
三田	名詞,固有名詞,地域,一般,*,*,三田,サンダ,サンダ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
三	名詞,数,*,*,*,*,三,サン,サン,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
キロ	名詞,接尾,助数詞,*,*,*,キロ,キロ,キロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
そ	副詞,助詞類接続・短音化,*,*,*,*,そう,ソ,ソ,i
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
時間	名詞,副詞可能,*,*,*,*,時間,ジカン,ジカン,i
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,i
、	記号,読点,*,*,*,*,、,、,、,i
乗り	動詞,自立,*,*,五段・ラ行,連用形,乗る,ノリ,ノリ,i
っぱ	名詞,接尾,一般,*,*,*,っぱ,ッパ,ッパ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
さ	助詞,終助詞,*,*,*,*,さ,サ,サ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
時間	名詞,副詞可能,*,*,*,*,時間,ジカン,ジカン,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
JR	名詞,固有名詞,一般,*,*,*,JR,JR,JR,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
速い	形容詞,自立,*,*,形容詞・アウオ段,基本形,速い,ハヤイ,ハヤイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
近く	名詞,副詞可能,*,*,*,*,近く,チカク,チカク,s
感じる	動詞,自立,*,*,一段,基本形,感じる,カンジル,カンジル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
距離	名詞,一般,*,*,*,*,距離,キョリ,キョリ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
絶対	副詞,一般,*,*,*,*,絶対,ゼッタイ,ゼッタイ,s
三田	名詞,固有名詞,地域,一般,*,*,三田,サンダ,サンダ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
方	名詞,非自立,一般,*,*,*,方,ホウ,ホー,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
遠い	形容詞,自立,*,*,形容詞・アウオ段,基本形,遠い,トオイ,トーイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
乗り換え	名詞,一般,*,*,*,*,乗り換え,ノリカエ,ノリカエ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
電車	名詞,一般,*,*,*,*,電車,デンシャ,デンシャ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
遅かっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,遅い,オソカッ,オソカッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
あのー	フィラー,*,*,*,*,*,あのー,アノー,アノー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
時間	名詞,副詞可能,*,*,*,*,時間,ジカン,ジカン,s
かかる	動詞,自立,*,*,五段・ラ行,基本形,かかる,カカル,カカル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
距離	名詞,一般,*,*,*,*,距離,キョリ,キョリ,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ぜんぜん	副詞,一般,*,*,*,*,ぜんぜん,ゼンゼン,ゼンゼン,s
近い	形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
より	助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,i
近かっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,近い,チカカッ,チカカッ,i
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
特に	副詞,一般,*,*,*,*,特に,トクニ,トクニ,i
天王寺	名詞,固有名詞,地域,一般,*,*,天王寺,テンノウジ,テンノージ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,i
近かっ	形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,近い,チカカッ,チカカッ,i
てん	助動詞,*,*,*,特殊・タ,基本形,た,テン,テン,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
天王寺	名詞,固有名詞,地域,一般,*,*,天王寺,テンノウジ,テンノージ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
めちゃめちゃ	名詞,形容動詞語幹,*,*,*,*,めちゃめちゃ,メチャメチャ,メチャメチャ,s
近い	形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
天王寺	名詞,固有名詞,地域,一般,*,*,天王寺,テンノウジ,テンノージ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
近い	形容詞,自立,*,*,形容詞・アウオ段,基本形,近い,チカイ,チカイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
後	名詞,一般,*,*,*,*,後,アト,アト,i
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,i
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
こっから	助詞,格助詞・縮約形,一般,*,*,*,ここから,コッカラ,コッカラ,i
天王寺	名詞,固有名詞,地域,一般,*,*,天王寺,テンノウジ,テンノージ,i
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
嫌	名詞,形容動詞語幹,*,*,*,*,嫌,イヤ,イヤ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あのね	フィラー,*,*,*,*,*,あのね,アノネ,アノネ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
キロ	名詞,接尾,助数詞,*,*,*,キロ,キロ,キロ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
おっきい	形容詞,自立,*,*,形容詞・アウオ段,基本形,おっきい,オッキイ,オッキイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ,s
天王寺	名詞,固有名詞,地域,一般,*,*,天王寺,テンノウジ,テンノージ,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
キロ	名詞,接尾,助数詞,*,*,*,キロ,キロ,キロ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
天王寺	名詞,固有名詞,地域,一般,*,*,天王寺,テンノウジ,テンノージ,s
奈良	名詞,固有名詞,地域,一般,*,*,奈良,ナラ,ナラ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,s
十	名詞,数,*,*,*,*,十,ジュウ,ジュー,s
五	名詞,数,*,*,*,*,五,ゴ,ゴ,s
キロ	名詞,接尾,助数詞,*,*,*,キロ,キロ,キロ,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なん	動詞,自立,*,*,五段・ラ行撥音便,基本形,なる,ナン,ナン,s
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
気分	名詞,一般,*,*,*,*,気分,キブン,キブン,i
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
三田	名詞,固有名詞,地域,一般,*,*,三田,サンダ,サンダ,i
隔離	名詞,サ変接続,*,*,*,*,隔離,カクリ,カクリ,i
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,i
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
感	名詞,一般,*,*,*,*,感,カン,カン,i
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,i
抜け	動詞,自立,*,*,一段,未然形,抜ける,ヌケ,ヌケ,i
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
三田	名詞,固有名詞,地域,一般,*,*,三田,サンダ,サンダ,s
隔離	名詞,サ変接続,*,*,*,*,隔離,カクリ,カクリ,s
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
山	名詞,一般,*,*,*,*,山,ヤマ,ヤマ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
いくつ	名詞,代名詞,一般,*,*,*,いくつ,イクツ,イクツ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
越え	動詞,自立,*,*,一段,連用形,越える,コエ,コエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
いく	動詞,非自立,*,*,五段・カ行促音便,基本形,いく,イク,イク,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
、	記号,読点,*,*,*,*,、,、,、,i
電車	名詞,一般,*,*,*,*,電車,デンシャ,デンシャ,i
乗っ	動詞,自立,*,*,五段・ラ行,連用タ接続,乗る,ノッ,ノッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ものすごい	副詞,一般,*,*,*,*,ものすごい,モノスゴイ,モノスゴイ,s
遠く	名詞,副詞可能,*,*,*,*,遠く,トオク,トーク,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
来	動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
感	名詞,一般,*,*,*,*,感,カン,カン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
だからこそ	接続詞,*,*,*,*,*,だからこそ,ダカラコソ,ダカラコソ,s
、	記号,読点,*,*,*,*,、,、,、,s
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
、	記号,読点,*,*,*,*,、,、,、,s
ご飯	名詞,一般,*,*,*,*,ご飯,ゴハン,ゴハン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
おいしかっ	形容詞,自立,*,*,形容詞・イ段,連用タ接続,おいしい,オイシカッ,オイシカッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
守ら	動詞,自立,*,*,五段・ラ行,未然形,守る,マモラ,マモラ,s
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
感	名詞,一般,*,*,*,*,感,カン,カン,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
すごい	副詞,一般,*,*,*,*,すごい,スゴイ,スゴイ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
流れ	動詞,自立,*,*,一段,未然形,流れる,ナガレ,ナガレ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
すごい	副詞,一般,*,*,*,*,すごい,スゴイ,スゴイ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ほんま	副詞,一般,*,*,*,*,ほんま,ホンマ,ホンマ,i
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,s
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,s
、	記号,読点,*,*,*,*,、,、,、,s
人種	名詞,一般,*,*,*,*,人種,ジンシュ,ジンシュ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,s
、	記号,読点,*,*,*,*,、,、,、,s
三田	名詞,固有名詞,地域,一般,*,*,三田,サンダ,サンダ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
三田	名詞,固有名詞,地域,一般,*,*,三田,サンダ,サンダ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
大人しい	形容詞,自立,*,*,形容詞・イ段,基本形,大人しい,オトナシイ,オトナシイ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
大人しい	形容詞,自立,*,*,形容詞・イ段,基本形,大人しい,オトナシイ,オトナシイ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
広島	名詞,固有名詞,地域,一般,*,*,広島,ヒロシマ,ヒロシマ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
そんな	名詞,形容動詞語幹,*,*,*,*,そんな,ソンナ,ソンナ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
文句	名詞,一般,*,*,*,*,文句,モンク,モンク,i
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,i
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,i
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
大阪	名詞,固有名詞,地域,一般,*,*,大阪,オオサカ,オーサカ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
すぐ	副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ,i
文句	名詞,一般,*,*,*,*,文句,モンク,モンク,i
言う	動詞,自立,*,*,五段・ワ行促音便,基本形,言う,ユウ,ユー,i
もん	助詞,終助詞,*,*,*,*,もん,モン,モン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
考え	名詞,一般,*,*,*,*,考え,カンガエ,カンガエ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
合わ	動詞,自立,*,*,五段・ワ行促音便,未然形,合う,アワ,アワ,i
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
、	記号,読点,*,*,*,*,、,、,、,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
言っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,ユッ,ユッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
よ	助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,i
ね	助詞,終助詞,*,*,*,*,ね,ネ,ネ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
口	名詞,一般,*,*,*,*,口,クチ,クチ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
出し	動詞,自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,i
三田	名詞,固有名詞,地域,一般,*,*,三田,サンダ,サンダ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
言わ	動詞,自立,*,*,五段・ワ行促音便,未然形,言う,ユワ,ユワ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
し	助詞,接続助詞,*,*,*,*,し,シ,シ,i
、	記号,読点,*,*,*,*,、,、,、,i
広島	名詞,固有名詞,一般,*,*,*,広島,ヒロシマ,ヒロシマ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
きっ	副詞,一般,*,*,*,*,きっ,キッ,キッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
黙っ	動詞,自立,*,*,五段・ラ行,連用タ接続,黙る,ダマッ,ダマッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
多分	副詞,一般,*,*,*,*,多分,タブン,タブン,i
世の中	名詞,一般,*,*,*,*,世の中,ヨノナカ,ヨノナカ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
一般	名詞,一般,*,*,*,*,一般,イッパン,イッパン,i
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
そっち	名詞,代名詞,一般,*,*,*,そっち,ソッチ,ソッチ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
