はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
考え	動詞,自立,*,*,一段,連用形,考える,カンガエ,カンガエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
年	名詞,副詞可能,*,*,*,*,年,トシ,トシ,i
いっ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,いく,イッ,イッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
年	名詞,一般,*,*,*,*,年,トシ,トシ,s
いっ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,いく,イッ,イッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
農園	名詞,一般,*,*,*,*,農園,ノウエン,ノーエン,i
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
、	記号,読点,*,*,*,*,、,、,、,s
農園	名詞,一般,*,*,*,*,農園,ノウエン,ノーエン,s
でも	助詞,副助詞,*,*,*,*,でも,デモ,デモ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
難儀	名詞,サ変接続,*,*,*,*,難儀,ナンギ,ナンギ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
暮らし	動詞,自立,*,*,五段・サ行,連用形,暮らす,クラシ,クラシ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
難儀	名詞,サ変接続,*,*,*,*,難儀,ナンギ,ナンギ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
で	接続詞,*,*,*,*,*,で,デ,デ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
子供	名詞,一般,*,*,*,*,子供,コドモ,コドモ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
孫	名詞,一般,*,*,*,*,孫,マゴ,マゴ,s
連れ	動詞,自立,*,*,一段,連用形,連れる,ツレ,ツレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
帰っ	動詞,自立,*,*,五段・ラ行,連用タ接続,帰る,カエッ,カエッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
き	動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
楽しく	形容詞,自立,*,*,形容詞・イ段,連用テ接続,楽しい,タノシク,タノシク,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
嫁さん	名詞,一般,*,*,*,*,嫁さん,ヨメサン,ヨメサン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,s
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ,s
迷惑	名詞,形容動詞語幹,*,*,*,*,迷惑,メイワク,メイワク,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,s
いろんな	連体詞,*,*,*,*,*,いろんな,イロンナ,イロンナ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
かけ	動詞,自立,*,*,一段,連用形,かける,カケ,カケ,s
とっ	動詞,非自立,*,*,五段・ラ行,連用タ接続・縮約形,て＋おる,トッ,トッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
わけ	名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
いろんな	連体詞,*,*,*,*,*,いろんな,イロンナ,イロンナ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
連れ	動詞,自立,*,*,一段,連用形,連れる,ツレ,ツレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
っ	助詞,格助詞・縮約形,連語,*,*,*,って,ッ,ッ,s
たげ	動詞,非自立,*,*,一段,未然形・縮約形,て＋あげる,タゲ,タゲ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
旅行	名詞,サ変接続,*,*,*,*,旅行,リョコウ,リョコー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
色んな	連体詞,*,*,*,*,*,色んな,イロンナ,イロンナ,s
とこ	名詞,一般,*,*,*,*,とこ,トコ,トコ,s
連れ	動詞,自立,*,*,一段,連用形,連れる,ツレ,ツレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
あげ	動詞,自立,*,*,一段,連用形,あげる,アゲ,アゲ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
やり	動詞,自立,*,*,五段・ラ行,連用形,やる,ヤリ,ヤリ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
拠点	名詞,一般,*,*,*,*,拠点,キョテン,キョテン,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
すん	動詞,自立,*,*,サ変・スル撥音便,基本形,する,スン,スン,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
関東	名詞,固有名詞,地域,一般,*,*,関東,カントウ,カントー,s
では	助詞,接続助詞,*,*,*,*,では,デハ,デワ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
最終	名詞,一般,*,*,*,*,最終,サイシュウ,サイシュー,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
関東	名詞,固有名詞,地域,一般,*,*,関東,カントウ,カントー,s
では	助詞,接続助詞,*,*,*,*,では,デハ,デワ,s
なく	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,s
、	記号,読点,*,*,*,*,、,、,、,s
関西	名詞,固有名詞,地域,一般,*,*,関西,カンサイ,カンサイ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
戻っ	動詞,自立,*,*,五段・ラ行,連用タ接続,戻る,モドッ,モドッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くる	動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
沖縄	名詞,固有名詞,地域,一般,*,*,沖縄,オキナワ,オキナワ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
、	記号,読点,*,*,*,*,、,、,、,s
北海道	名詞,固有名詞,地域,一般,*,*,北海道,ホッカイドウ,ホッカイドー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
やら	助詞,並立助詞,*,*,*,*,やら,ヤラ,ヤラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
まだ	副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,s
わから	動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
中	名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,s
で	助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,s
、	記号,読点,*,*,*,*,、,、,、,s
決め	動詞,自立,*,*,一段,連用形,決める,キメ,キメ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
海外	名詞,一般,*,*,*,*,海外,カイガイ,カイガイ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
言葉	名詞,一般,*,*,*,*,言葉,コトバ,コトバ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
壁	名詞,一般,*,*,*,*,壁,カベ,カベ,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
、	記号,読点,*,*,*,*,、,、,、,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
問題	名詞,ナイ形容詞語幹,*,*,*,*,問題,モンダイ,モンダイ,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
し	助詞,接続助詞,*,*,*,*,し,シ,シ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,i
、	記号,読点,*,*,*,*,、,、,、,i
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,i
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,i
娘	名詞,一般,*,*,*,*,娘,ムスメ,ムスメ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
いっちゃん	名詞,副詞可能,*,*,*,*,いっちゃん,イッチン,イッチン,i
最初	名詞,一般,*,*,*,*,最初,サイショ,サイショ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
授かっ	動詞,自立,*,*,五段・ラ行,連用タ接続,授かる,サズカッ,サズカッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
次	名詞,一般,*,*,*,*,次,ツギ,ツギ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
、	記号,読点,*,*,*,*,、,、,、,i
男	名詞,一般,*,*,*,*,男,オトコ,オトコ,i
兄弟	名詞,一般,*,*,*,*,兄弟,キョウダイ,キョーダイ,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
育て	動詞,自立,*,*,一段,連用形,育てる,ソダテ,ソダテ,i
やすい	形容詞,非自立,*,*,形容詞・アウオ段,基本形,やすい,ヤスイ,ヤスイ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
やっぱ	副詞,一般,*,*,*,*,やっぱ,ヤッパ,ヤッパ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あ	感動詞,*,*,*,*,*,あ,ア,ア,s
、	記号,読点,*,*,*,*,、,、,、,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,i
、	記号,読点,*,*,*,*,、,、,、,i
いっちゃん	名詞,副詞可能,*,*,*,*,いっちゃん,イッチン,イッチン,i
最初	名詞,一般,*,*,*,*,最初,サイショ,サイショ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
、	記号,読点,*,*,*,*,、,、,、,i
男	名詞,一般,*,*,*,*,男,オトコ,オトコ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
き	動詞,自立,*,*,一段,連用形,きる,キ,キ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,i
より	助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
いう	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,いう,ユウ,ユー,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
手間	名詞,一般,*,*,*,*,手間,テマ,テマ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
かかる	動詞,自立,*,*,五段・ラ行,基本形,かかる,カカル,カカル,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,i
、	記号,読点,*,*,*,*,、,、,、,i
いっちゃん	名詞,副詞可能,*,*,*,*,いっちゃん,イッチン,イッチン,i
最初	名詞,一般,*,*,*,*,最初,サイショ,サイショ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,i
こう	副詞,助詞類接続,*,*,*,*,こう,コウ,コー,i
、	記号,読点,*,*,*,*,、,、,、,i
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
あの	フィラー,*,*,*,*,*,あの,アノ,アノ,i
、	記号,読点,*,*,*,*,、,、,、,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
流れ	動詞,自立,*,*,一段,連用形,流れる,ナガレ,ナガレ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
覚える	動詞,自立,*,*,一段,基本形,覚える,オボエル,オボエル,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,i
あと	名詞,一般,*,*,*,*,あと,アト,アト,i
男の子	名詞,一般,*,*,*,*,男の子,オトコノコ,オトコノコ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
あろう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,あらい,アロウ,アロー,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
、	記号,読点,*,*,*,*,、,、,、,i
あと	名詞,一般,*,*,*,*,あと,アト,アト,i
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
あろう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,あらい,アロウ,アロー,i
と	助詞,接続助詞,*,*,*,*,と,ト,ト,i
楽	名詞,形容動詞語幹,*,*,*,*,楽,ラク,ラク,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,i
聞い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,s
姉ちゃん	名詞,一般,*,*,*,*,姉ちゃん,ネエチャン,ネーチャン,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
下	名詞,一般,*,*,*,*,下,シタ,シタ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
面倒	名詞,形容動詞語幹,*,*,*,*,面倒,メンドウ,メンドー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれる	動詞,非自立,*,*,一段・クレル,基本形,くれる,クレル,クレル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ああ	感動詞,*,*,*,*,*,ああ,アア,アー,i
、	記号,読点,*,*,*,*,、,、,、,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そりゃ	接続詞,*,*,*,*,*,そりゃ,ソリャ,ソリャ,i
そりゃ	接続詞,*,*,*,*,*,そりゃ,ソリャ,ソリャ,i
うん	感動詞,*,*,*,*,*,うん,ウン,ウン,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
んで	接続詞,*,*,*,*,*,んで,ンデ,ンデ,s
二	名詞,数,*,*,*,*,二,ニ,ニ,s
番目	名詞,接尾,助数詞,*,*,*,番目,バンメ,バンメ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
男	名詞,一般,*,*,*,*,男,オトコ,オトコ,s
やっ	助動詞,*,*,*,特殊・ヤ,連用タ接続,や,ヤッ,ヤッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
四	名詞,数,*,*,*,*,四,ヨン,ヨン,s
番目	名詞,接尾,助数詞,*,*,*,番目,バンメ,バンメ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
五	名詞,数,*,*,*,*,五,ゴ,ゴ,s
番目	名詞,接尾,助数詞,*,*,*,番目,バンメ,バンメ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
女	名詞,一般,*,*,*,*,女,オンナ,オンナ,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
、	記号,読点,*,*,*,*,、,、,、,s
妹	名詞,一般,*,*,*,*,妹,イモウト,イモート,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
ちゃんと	副詞,一般,*,*,*,*,ちゃんと,チャント,チャント,s
よし	感動詞,*,*,*,*,*,よし,ヨシ,ヨシ,s
よし	感動詞,*,*,*,*,*,よし,ヨシ,ヨシ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
面倒	名詞,一般,*,*,*,*,面倒,メンドウ,メンドー,s
見	動詞,自立,*,*,一段,連用形,見る,ミ,ミ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
くれ	動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
ただ	接続詞,*,*,*,*,*,ただ,タダ,タダ,s
そういう	連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
順番	名詞,一般,*,*,*,*,順番,ジュンバン,ジュンバン,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
子	名詞,一般,*,*,*,*,子,コ,コ,i
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ,i
名前	名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,i
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
決め	動詞,自立,*,*,一段,連用形,決める,キメ,キメ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
へん	名詞,一般,*,*,*,*,へん,ヘン,ヘン,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
名前	名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
まあ	フィラー,一般,*,*,*,*,まあ,マア,マー,i
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,i
も	助詞,係助詞,*,*,*,*,も,モ,モ,i
決め	動詞,自立,*,*,一段,連用形,決める,キメ,キメ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
へん	名詞,非自立,一般,*,*,*,へん,ヘン,ヘン,i
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,i
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
名前	名詞,一般,*,*,*,*,名前,ナマエ,ナマエ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
あんまり	副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ,s
決め	動詞,自立,*,*,一段,連用形,決める,キメ,キメ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
