はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ハチ	名詞,一般,*,*,*,*,ハチ,ハチ,ハチ,s
高原	名詞,一般,*,*,*,*,高原,コウゲン,コーゲン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ハチ	名詞,一般,*,*,*,*,ハチ,ハチ,ハチ,i
高原	名詞,一般,*,*,*,*,高原,コウゲン,コーゲン,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,s
ばっかり	助詞,副助詞,*,*,*,*,ばっかり,バッカリ,バッカリ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
連れ	動詞,自立,*,*,一段,連用形,連れる,ツレ,ツレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
っ	動詞,非自立,*,*,五段・カ行促音便,連用タ接続・縮約形,いく,ッ,ッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
貰う	動詞,自立,*,*,五段・ワ行促音便,基本形,貰う,モラウ,モラウ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ハチ	名詞,一般,*,*,*,*,ハチ,ハチ,ハチ,i
高原	名詞,一般,*,*,*,*,高原,コウゲン,コーゲン,i
、	記号,読点,*,*,*,*,、,、,、,i
へ	助詞,格助詞,一般,*,*,*,へ,ヘ,エ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
、	記号,読点,*,*,*,*,、,、,、,i
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
行く	動詞,非自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
で	接続詞,*,*,*,*,*,で,デ,デ,s
板	名詞,一般,*,*,*,*,板,イタ,イタ,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
そこ	名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
借り	動詞,自立,*,*,一段,連用形,借りる,カリ,カリ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
滑る	動詞,自立,*,*,五段・ラ行,基本形,滑る,スベル,スベル,s
だけ	助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そっか	感動詞,*,*,*,*,*,そっか,ソッカ,ソッカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
結構	副詞,一般,*,*,*,*,結構,ケッコウ,ケッコー,i
遠い	形容詞,自立,*,*,形容詞・アウオ段,基本形,遠い,トオイ,トーイ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
じゃ	助動詞,*,*,*,特殊・ジャ,未然形,じゃ,ジャ,ジャ,i
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,i
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
遠い	形容詞,自立,*,*,形容詞・アウオ段,基本形,遠い,トオイ,トーイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
車	名詞,一般,*,*,*,*,車,クルマ,クルマ,s
ん	助詞,格助詞,一般,*,*,*,ん,ン,ン,s
中	名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
、	記号,読点,*,*,*,*,、,、,、,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
面白い	形容詞,自立,*,*,形容詞・アウオ段,基本形,面白い,オモシロイ,オモシロイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
あー	フィラー,*,*,*,*,*,あー,アー,アー,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
なるほど	感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,i
なあ	助詞,終助詞,*,*,*,*,なあ,ナア,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
ええ	形容詞,自立,*,*,形容詞・イイ,基本形,いい,エエ,エー,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
おかしい	形容詞,自立,*,*,形容詞・イ段,基本形,おかしい,オカシイ,オカシイ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
んと	フィラー,*,*,*,*,*,んと,ント,ント,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
思いつい	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,思いつく,オモイツイ,オモイツイ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
事	名詞,非自立,一般,*,*,*,事,コト,コト,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,i
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,i
、	記号,読点,*,*,*,*,、,、,、,i
部屋	名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
インテリア	名詞,一般,*,*,*,*,インテリア,インテリア,インテリア,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
、	記号,読点,*,*,*,*,、,、,、,i
こだわり	名詞,一般,*,*,*,*,こだわり,コダワリ,コダワリ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
です	助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,i
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
面白	形容詞,自立,*,*,形容詞・アウオ段,ガル接続,面白い,オモシロ,オモシロ,s
そう	名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
知ら	動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
まう	動詞,自立,*,*,五段・ワ行促音便,基本形,まう,マウ,マウ,s
ね	名詞,非自立,*,*,*,縮約形,なの,ネ,ネ,s
やん	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤン,ヤン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,i
面白	形容詞,自立,*,*,形容詞・アウオ段,ガル接続,面白い,オモシロ,オモシロ,i
そう	名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,i
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,i
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
もん	名詞,非自立,一般,*,*,*,もん,モン,モン,i
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
日本刀	名詞,一般,*,*,*,*,日本刀,ニッポントウ,ニッポントー,s
ちゃう	動詞,自立,*,*,五段・特殊,基本形,ちゃう,チャウ,チャウ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
模擬	名詞,サ変接続,*,*,*,*,模擬,モギ,モギ,s
刀	名詞,接尾,一般,*,*,*,刀,ガタナ,ガタナ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
何で	副詞,一般,*,*,*,*,何で,ナンデ,ナンデ,i
、	記号,読点,*,*,*,*,、,、,、,i
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,i
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
いや	感動詞,*,*,*,*,*,いや,イヤ,イヤ,s
、	記号,読点,*,*,*,*,、,、,、,s
先輩	名詞,一般,*,*,*,*,先輩,センパイ,センパイ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
部屋	名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
時	名詞,非自立,副詞可能,*,*,*,時,トキ,トキ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
、	記号,読点,*,*,*,*,、,、,、,s
「	記号,括弧開,*,*,*,*,「,「,「,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
、	記号,読点,*,*,*,*,、,、,、,s
マイブーム	名詞,一般,*,*,*,*,マイブーム,マイブーム,マイブーム,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
ねん	助詞,終助詞,*,*,*,*,ねん,ネン,ネン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
」	記号,括弧閉,*,*,*,*,」,」,」,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
見せ	動詞,自立,*,*,一段,連用形,見せる,ミセ,ミセ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
貰っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,貰う,モラッ,モラッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
うわ	感動詞,*,*,*,*,*,うわ,ウワ,ウワ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
欲しい	形容詞,自立,*,*,形容詞・イ段,基本形,欲しい,ホシイ,ホシイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
、	記号,読点,*,*,*,*,、,、,、,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
もう	動詞,非自立,*,*,五段・ワ行ウ音便,連用タ接続・縮約形,しまう,モウ,モー,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
買お	動詞,自立,*,*,五段・ワ行促音便,未然ウ接続,買う,カオ,カオ,s
う	助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
事	名詞,非自立,一般,*,*,*,事,コト,コト,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
それ	名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
どこ	名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ,i
で	助詞,格助詞,一般,*,*,*,で,デ,デ,i
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,i
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
ネット	名詞,一般,*,*,*,*,ネット,ネット,ネット,s
しか	助詞,係助詞,*,*,*,*,しか,シカ,シカ,s
売っ	動詞,自立,*,*,五段・ラ行,連用タ接続,売る,ウッ,ウッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なくっ	助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナクッ,ナクッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
ネット	名詞,一般,*,*,*,*,ネット,ネット,ネット,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
取り寄せ	動詞,自立,*,*,一段,連用形,取り寄せる,トリヨセ,トリヨセ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
え	感動詞,*,*,*,*,*,え,エ,エ,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
、	記号,読点,*,*,*,*,、,、,、,i
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,i
正味	名詞,一般,*,*,*,*,正味,ショウミ,ショーミ,i
、	記号,読点,*,*,*,*,、,、,、,i
お	接頭詞,名詞接続,*,*,*,*,お,オ,オ,i
値段	名詞,一般,*,*,*,*,値段,ネダン,ネダン,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
めっちゃ	副詞,一般,*,*,*,*,めっちゃ,メッチャ,メッチャ,s
安い	形容詞,自立,*,*,形容詞・アウオ段,基本形,安い,ヤスイ,ヤスイ,s
で	助詞,終助詞,*,*,*,*,で,デ,デ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
一	名詞,数,*,*,*,*,一,イチ,イチ,s
万	名詞,数,*,*,*,*,万,マン,マン,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
だ	助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
へー	感動詞,*,*,*,*,*,へー,ヘー,ヘー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
もう	副詞,一般,*,*,*,*,もう,モウ,モー,i
、	記号,読点,*,*,*,*,、,、,、,i
オブジェ	名詞,一般,*,*,*,*,オブジェ,オブジェ,オブジェ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
試合	名詞,サ変接続,*,*,*,*,試合,シアイ,シアイ,s
行く	動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,s
前	名詞,副詞可能,*,*,*,*,前,マエ,マエ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
野球	名詞,一般,*,*,*,*,野球,ヤキュウ,ヤキュー,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
必勝	名詞,一般,*,*,*,*,必勝,ヒッショウ,ヒッショー,s
祈願	名詞,サ変接続,*,*,*,*,祈願,キガン,キガン,s
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
そんな	連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,s
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
事	名詞,非自立,一般,*,*,*,事,コト,コト,s
書い	動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
勝つ	動詞,自立,*,*,五段・タ行,基本形,勝つ,カツ,カツ,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
思い	名詞,一般,*,*,*,*,思い,オモイ,オモイ,i
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
思い	名詞,一般,*,*,*,*,思い,オモイ,オモイ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
剣	名詞,一般,*,*,*,*,剣,ケン,ケン,s
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,i
、	記号,読点,*,*,*,*,、,、,、,i
買っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,買う,カッ,カッ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
感じ	名詞,一般,*,*,*,*,感じ,カンジ,カンジ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
おう	感動詞,*,*,*,*,*,おう,オウ,オー,s
、	記号,読点,*,*,*,*,、,、,、,s
せ	副詞,助詞類接続・短音化,*,*,*,*,そう,セ,セ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
草野球	名詞,一般,*,*,*,*,草野球,クサヤキュウ,クサヤキュー,i
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
てん	動詞,非自立,*,*,一段撥音便,基本形・縮約形,て＋いる,テン,テン,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
草野球	名詞,一般,*,*,*,*,草野球,クサヤキュウ,クサヤキュー,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
シーズンオフ	名詞,一般,*,*,*,*,シーズンオフ,シーズンオフ,シーズンオフ,s
無い	助動詞,*,*,*,形容詞・イ段,基本形,無い,ナイ,ナイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
また	接続詞,*,*,*,*,*,また,マタ,マタ,s
、	記号,読点,*,*,*,*,、,、,、,s
四月	名詞,副詞可能,*,*,*,*,四月,シガツ,シガツ,s
ぐらい	助詞,副助詞,*,*,*,*,ぐらい,グライ,グライ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
へー	感動詞,*,*,*,*,*,へー,ヘー,ヘー,i
、	記号,読点,*,*,*,*,、,、,、,i
じゃ	接続詞,*,*,*,*,*,じゃ,ジャ,ジャ,i
、	記号,読点,*,*,*,*,、,、,、,i
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,i
草野球	名詞,一般,*,*,*,*,草野球,クサヤキュウ,クサヤキュー,i
について	助詞,格助詞,連語,*,*,*,について,ニツイテ,ニツイテ,i
教え	動詞,自立,*,*,一段,連用形,教える,オシエ,オシエ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
草野球	名詞,一般,*,*,*,*,草野球,クサヤキュウ,クサヤキュー,s
？	記号,一般,*,*,*,*,？,？,？,s
EOS
どんなん	名詞,一般,副詞可能,*,*,*,どんなん,ドンナン,ドンナン,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
どう	副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー,i
ゆう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
んー	フィラー,*,*,*,*,*,んー,ンー,ンー,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
西脇	名詞,固有名詞,地域,一般,*,*,西脇,ニシワキ,ニシワキ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
八千代	名詞,固有名詞,地域,一般,*,*,八千代,ヤチヨ,ヤチヨ,s
