はい	感動詞,*,*,*,*,*,はい,ハイ,ハイ,i
行き	動詞,自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
なぁ	助詞,終助詞,*,*,*,*,なぁ,ナァ,ナー,s
みたい	名詞,非自立,形容動詞語幹,*,*,*,みたい,ミタイ,ミタイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
、	記号,読点,*,*,*,*,、,、,、,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
その	連体詞,*,*,*,*,*,その,ソノ,ソノ,s
分	名詞,副詞可能,*,*,*,*,分,ブン,ブン,s
今年	名詞,副詞可能,*,*,*,*,今年,コトシ,コトシ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
夏	名詞,一般,*,*,*,*,夏,ナツ,ナツ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
友達	名詞,一般,*,*,*,*,友達,トモダチ,トモダチ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
と	助詞,並立助詞,*,*,*,*,と,ト,ト,s
、	記号,読点,*,*,*,*,、,、,、,s
遊び	名詞,一般,*,*,*,*,遊び,アソビ,アソビ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
、	記号,読点,*,*,*,*,、,、,、,s
沖縄	名詞,固有名詞,地域,一般,*,*,沖縄,オキナワ,オキナワ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
たり	助詞,並立助詞,*,*,*,*,たり,タリ,タリ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
思っ	動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,i
、	記号,読点,*,*,*,*,、,、,、,i
いい	形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イー,i
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
将来	名詞,副詞可能,*,*,*,*,将来,ショウライ,ショーライ,i
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,i
夢	名詞,一般,*,*,*,*,夢,ユメ,ユメ,i
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
将来	名詞,副詞可能,*,*,*,*,将来,ショウライ,ショーライ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
夢	名詞,一般,*,*,*,*,夢,ユメ,ユメ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
とりあえず	副詞,助詞類接続,*,*,*,*,とりあえず,トリアエズ,トリアエズ,s
看護	名詞,サ変接続,*,*,*,*,看護,カンゴ,カンゴ,s
師	名詞,一般,*,*,*,*,師,シ,シ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
絶対	副詞,一般,*,*,*,*,絶対,ゼッタイ,ゼッタイ,s
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
、	記号,読点,*,*,*,*,、,、,、,s
できる	動詞,自立,*,*,一段,基本形,できる,デキル,デキル,s
なら	接続詞,*,*,*,*,*,なら,ナラ,ナラ,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
まま	名詞,非自立,副詞可能,*,*,*,まま,ママ,ママ,s
保健	名詞,一般,*,*,*,*,保健,ホケン,ホケン,s
師	名詞,一般,*,*,*,*,師,シ,シ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
資格	名詞,一般,*,*,*,*,資格,シカク,シカク,s
とっ	動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
地域	名詞,一般,*,*,*,*,地域,チイキ,チイキ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
医療	名詞,一般,*,*,*,*,医療,イリョウ,イリョー,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
み	動詞,非自立,*,*,一段,連用形,みる,ミ,ミ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
他	名詞,副詞可能,*,*,*,*,他,ホカ,ホカ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
でも	接続詞,*,*,*,*,*,でも,デモ,デモ,s
本当に	副詞,一般,*,*,*,*,本当に,ホントウニ,ホントーニ,s
やっ	動詞,自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
み	動詞,非自立,*,*,一段,連用形,みる,ミ,ミ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
助産	名詞,一般,*,*,*,*,助産,ジョサン,ジョサン,s
師	名詞,一般,*,*,*,*,師,シ,シ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
なり	動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ,s
たかっ	助動詞,*,*,*,特殊・タイ,連用タ接続,たい,タカッ,タカッ,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
男	名詞,一般,*,*,*,*,男,オトコ,オトコ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なら	動詞,自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ,s
れ	動詞,接尾,*,*,一段,未然形,れる,レ,レ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
助産	名詞,一般,*,*,*,*,助産,ジョサン,ジョサン,s
師	名詞,一般,*,*,*,*,師,シ,シ,s
なっ	動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
海外	名詞,一般,*,*,*,*,海外,カイガイ,カイガイ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
み	動詞,非自立,*,*,一段,連用形,みる,ミ,ミ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
行か	動詞,自立,*,*,五段・カ行促音便,未然形,行く,イカ,イカ,s
れ	動詞,接尾,*,*,一段,未然形,れる,レ,レ,s
へん	助動詞,*,*,*,特殊・ナイ,基本形,へん,ヘン,ヘン,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
なる	動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
この	連体詞,*,*,*,*,*,この,コノ,コノ,s
まま	名詞,非自立,副詞可能,*,*,*,まま,ママ,ママ,s
行っ	動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
普通	名詞,形容動詞語幹,*,*,*,*,普通,フツウ,フツー,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
病院	名詞,一般,*,*,*,*,病院,ビョウイン,ビョーイン,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
働く	動詞,自立,*,*,五段・カ行イ音便,基本形,働く,ハタラク,ハタラク,s
看護	名詞,サ変接続,*,*,*,*,看護,カンゴ,カンゴ,s
師	名詞,一般,*,*,*,*,師,シ,シ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
ところ	名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
夢	名詞,一般,*,*,*,*,夢,ユメ,ユメ,s
、	記号,読点,*,*,*,*,、,、,、,s
ってか	接続詞,*,*,*,*,*,ってか,ッテカ,ッテカ,s
とりあえず	副詞,助詞類接続,*,*,*,*,とりあえず,トリアエズ,トリアエズ,s
看護	名詞,サ変接続,*,*,*,*,看護,カンゴ,カンゴ,s
師	名詞,接尾,一般,*,*,*,師,シ,シ,s
試験	名詞,サ変接続,*,*,*,*,試験,シケン,シケン,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
受かる	動詞,自立,*,*,五段・ラ行,基本形,受かる,ウカル,ウカル,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
目標	名詞,一般,*,*,*,*,目標,モクヒョウ,モクヒョー,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
夢	名詞,一般,*,*,*,*,夢,ユメ,ユメ,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
考え	動詞,自立,*,*,一段,連用形,考える,カンガエ,カンガエ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そうか	感動詞,*,*,*,*,*,そうか,ソウカ,ソーカ,i
そうか	感動詞,*,*,*,*,*,そうか,ソウカ,ソーカ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,i
、	記号,読点,*,*,*,*,、,、,、,i
もし	副詞,一般,*,*,*,*,もし,モシ,モシ,i
、	記号,読点,*,*,*,*,、,、,、,i
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,i
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,i
女	名詞,一般,*,*,*,*,女,オンナ,オンナ,i
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,i
生まれ	動詞,自立,*,*,一段,連用形,生まれる,ウマレ,ウマレ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,i
何	名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,i
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,i
て	助詞,接続助詞,*,*,*,*,て,テ,テ,i
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
じゃあ	接続詞,*,*,*,*,*,じゃあ,ジャア,ジャー,s
自分	名詞,一般,*,*,*,*,自分,ジブン,ジブン,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
女の子	名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,s
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ,s
生まれ	動詞,自立,*,*,一段,連用形,生まれる,ウマレ,ウマレ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たら	助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
、	記号,読点,*,*,*,*,、,、,、,s
できる	動詞,自立,*,*,一段,基本形,できる,デキル,デキル,s
ならば	接続詞,*,*,*,*,*,ならば,ナラバ,ナラバ,s
、	記号,読点,*,*,*,*,、,、,、,s
お金	名詞,一般,*,*,*,*,お金,オカネ,オカネ,s
持っ	動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
る	動詞,非自立,*,*,一段,基本形,る,ル,ル,s
人	名詞,一般,*,*,*,*,人,ヒト,ヒト,s
と	助詞,格助詞,一般,*,*,*,と,ト,ト,s
結婚	名詞,サ変接続,*,*,*,*,結婚,ケッコン,ケッコン,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
働き	動詞,自立,*,*,五段・カ行イ音便,連用形,働く,ハタラキ,ハタラキ,s
たく	助動詞,*,*,*,特殊・タイ,連用テ接続,たい,タク,タク,s
ない	助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
やっぱり	副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ,s
、	記号,読点,*,*,*,*,、,、,、,s
一番	名詞,副詞可能,*,*,*,*,一番,イチバン,イチバン,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
ウケる	動詞,自立,*,*,一段,基本形,ウケる,ウケル,ウケル,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
そう	副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,i
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,i
ん	名詞,非自立,一般,*,*,*,ん,ン,ン,i
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
お金	名詞,一般,*,*,*,*,お金,オカネ,オカネ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
なら	名詞,一般,*,*,*,*,なら,ナラ,ナラ,s
家	名詞,接尾,助数詞,*,*,*,家,イエ,イエ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
ニート	名詞,一般,*,*,*,*,ニート,ニート,ニート,s
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
本音	名詞,一般,*,*,*,*,本音,ホンネ,ホンネ,s
や	助動詞,*,*,*,特殊・ヤ,基本形,や,ヤ,ヤ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
そんなに	副詞,一般,*,*,*,*,そんなに,ソンナニ,ソンナニ,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
本当	名詞,形容動詞語幹,*,*,*,*,本当,ホントウ,ホントー,i
。	記号,句点,*,*,*,*,。,。,。,i
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ずっと	副詞,一般,*,*,*,*,ずっと,ズット,ズット,s
ゲーム	名詞,一般,*,*,*,*,ゲーム,ゲーム,ゲーム,s
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
なー	助詞,終助詞,*,*,*,*,なー,ナー,ナー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
思う	動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモー,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
学校	名詞,一般,*,*,*,*,学校,ガッコウ,ガッコー,s
行か	動詞,自立,*,*,五段・カ行促音便,未然形,行く,イカ,イカ,s
な	助動詞,*,*,*,特殊・ナイ,仮定形・縮約形,な,ナ,ナ,s
あか	動詞,非自立,*,*,五段・カ行イ音便,未然形,あく,アカ,アカ,s
ん	助動詞,*,*,*,特殊・ナイ,基本形,ん,ン,ン,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
お金	名詞,一般,*,*,*,*,お金,オカネ,オカネ,s
ない	形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
、	記号,読点,*,*,*,*,、,、,、,s
あー	フィラー,*,*,*,*,*,あー,アー,アー,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
違う	動詞,自立,*,*,五段・ワ行促音便,基本形,違う,チガウ,チガウ,s
人生	名詞,一般,*,*,*,*,人生,ジンセイ,ジンセイ,s
あっ	動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,s
たん	助動詞,*,*,*,特殊・タ,基本形,たん,タン,タン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,s
よう	形容詞,自立,*,*,形容詞・アウオ段ウ音便,連用テ接続,よい,ヨウ,ヨー,s
考える	動詞,自立,*,*,一段,基本形,考える,カンガエル,カンガエル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
、	記号,読点,*,*,*,*,、,、,、,s
いろんな	連体詞,*,*,*,*,*,いろんな,イロンナ,イロンナ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
考え	動詞,自立,*,*,一段,連用形,考える,カンガエ,カンガエ,s
すぎ	動詞,非自立,*,*,一段,連用形,すぎる,スギ,スギ,s
て	助詞,接続助詞,*,*,*,*,て,テ,テ,s
、	記号,読点,*,*,*,*,、,、,、,s
もう	副詞,一般,*,*,*,*,もう,モウ,モー,s
ちょっと	副詞,助詞類接続,*,*,*,*,ちょっと,チョット,チョット,s
疲れる	動詞,自立,*,*,一段,基本形,疲れる,ツカレル,ツカレル,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
また	接続詞,*,*,*,*,*,また,マタ,マタ,s
それも	接続詞,*,*,*,*,*,それも,ソレモ,ソレモ,s
楽しい	形容詞,自立,*,*,形容詞・イ段,基本形,楽しい,タノシイ,タノシイ,s
なぁ	助詞,終助詞,*,*,*,*,なぁ,ナァ,ナー,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
の	名詞,非自立,一般,*,*,*,の,ノ,ノ,s
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ,s
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,s
から	助詞,接続助詞,*,*,*,*,から,カラ,カラ,s
。	記号,句点,*,*,*,*,。,。,。,s
EOS
どんな	連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ,i
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,i
考えん	動詞,自立,*,*,一段撥音便,基本形,考える,カンガエン,カンガエン,i
の	助詞,終助詞,*,*,*,*,の,ノ,ノ,i
？	記号,一般,*,*,*,*,？,？,？,i
EOS
えーっと	フィラー,*,*,*,*,*,えーっと,エーット,エーット,s
、	記号,読点,*,*,*,*,、,、,、,s
最近	名詞,副詞可能,*,*,*,*,最近,サイキン,サイキン,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
、	記号,読点,*,*,*,*,、,、,、,s
なんか	フィラー,*,*,*,*,*,なんか,ナンカ,ナンカ,s
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ,s
まま	名詞,非自立,副詞可能,*,*,*,まま,ママ,ママ,s
で	助詞,格助詞,一般,*,*,*,で,デ,デ,s
勉強	名詞,サ変接続,*,*,*,*,勉強,ベンキョウ,ベンキョー,s
大丈夫	名詞,形容動詞語幹,*,*,*,*,大丈夫,ダイジョウブ,ダイジョーブ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
ん	助詞,終助詞,*,*,*,*,ん,ン,ン,s
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,s
な	助詞,終助詞,*,*,*,*,な,ナ,ナ,s
って	助詞,格助詞,引用,*,*,*,って,ッテ,ッテ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
真面目	名詞,形容動詞語幹,*,*,*,*,真面目,マジメ,マジメ,s
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
考える	動詞,自立,*,*,一段,基本形,考える,カンガエル,カンガエル,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
てか	接続詞,*,*,*,*,*,てか,テカ,テカ,s
、	記号,読点,*,*,*,*,、,、,、,s
ほんまに	副詞,一般,*,*,*,*,ほんまに,ホンマニ,ホンマニ,s
、	記号,読点,*,*,*,*,、,、,、,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
さっき	名詞,副詞可能,*,*,*,*,さっき,サッキ,サッキ,s
も	助詞,係助詞,*,*,*,*,も,モ,モ,s
言う	動詞,自立,*,*,五段・ワ行ウ音便,連用タ接続,言う,ユウ,ユー,s
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,s
けど	助詞,接続助詞,*,*,*,*,けど,ケド,ケド,s
、	記号,読点,*,*,*,*,、,、,、,s
ニート	名詞,一般,*,*,*,*,ニート,ニート,ニート,s
なり	動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ,s
たい	助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,s
とか	助詞,並立助詞,*,*,*,*,とか,トカ,トカ,s
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,s
こと	名詞,非自立,一般,*,*,*,こと,コト,コト,s
考える	動詞,自立,*,*,一段,基本形,考える,カンガエル,カンガエル,s
し	助詞,接続助詞,*,*,*,*,し,シ,シ,s
、	記号,読点,*,*,*,*,、,、,、,s
後	名詞,副詞可能,*,*,*,*,後,アト,アト,s
は	助詞,係助詞,*,*,*,*,は,ハ,ワ,s
なんか	助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,s
、	記号,読点,*,*,*,*,、,、,、,s
なん	名詞,代名詞,一般,*,*,*,なん,ナン,ナン,s
やろ	助動詞,*,*,*,特殊・ヤ,未然形,や,ヤロ,ヤロ,s
今	名詞,副詞可能,*,*,*,*,今,イマ,イマ,s
あれ	名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,s
